run_id,dataset,task,method,adaptive,total_evals,fold,seed,best_val,n_evals,duration_sec,rmse,mae,r2,sens_learning_rate,sens_max_depth,sens_min_child_weight,sens_subsample,sens_colsample_bylevel,sens_colsample_bynode,sens_reg_alpha,sens_reg_lambda,sens_grow_policy,sens_max_leaves,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bylevel,param_colsample_bynode,param_reg_alpha,param_reg_lambda,param_grow_policy,param_max_leaves,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200,auc,accuracy,logloss
20260309_002440,Food_Delivery_Time,regression,HDMR-200,False,200,1,42,0.7871889007750514,201,638.64,7.39689933872755,5.8121785132325225,0.3718181022358782,0.09420952918956195,0.29039762662456925,0.038612826615095484,0.11587608223603227,0.1353536599836728,0.053516630483191115,0.1714554344646681,0.013659676881643473,0.032511417080495694,0.0544071164410699,0.030760408767028798,5,0.0010000000000000002,0.7616363305716434,0.9690096824183696,0.9553080806835283,3.4997563371059743,2.112707505768822,depthwise,36,0.7877045272987794,0.78722137030138,0.78722137030138,0.78722137030138,0.78722137030138,0.78722137030138,,,
20260309_002440,Food_Delivery_Time,regression,HDMR-200,False,200,2,42,0.7900818044015248,201,983.7,7.320548673917984,5.776566367634414,0.38296476274386126,0.23298430533940614,0.22233575135571848,0.01110233659701703,0.08913038456440057,0.0005553313699488474,0.061143489244797886,0.04983438591184896,0.007276475433398148,0.020917203788386376,0.3047203363950776,0.005004256950876012,4,0.0010000000000000002,0.9999999945590127,0.8337354650720954,0.9619195226579904,2.0927567663038196,4.4000131204852675,depthwise,23,0.7906188743034175,0.7904000282165886,0.790156925776924,0.790156925776924,0.7901091046690896,0.7900818044015248,,,
20260309_002440,Food_Delivery_Time,regression,HDMR-200,False,200,3,42,0.7891194293846862,201,819.54,7.278986291556278,5.697529484629001,0.39864665767524843,0.09510701689422704,0.3752537271336818,0.013677339023541795,0.2159345573914923,0.022535061927099306,0.06778891755623474,0.01503624087309138,0.0024572259681577766,0.0037078623837507145,0.1885020508487234,0.024716775812217037,5,0.6338007614137117,0.8788289151850757,0.6741531390769943,0.9998834533010956,2.1494921920245846,3.4044901121170383,depthwise,30,0.789784123379883,0.7897348904690621,0.7897091563248628,0.7891473070332047,0.7891473070332047,0.7891194293846862,,,
20260309_002440,Food_Delivery_Time,regression,HDMR-200,False,200,4,42,0.7831467795249882,201,937.82,7.306827023873582,5.775407561154626,0.3766240544727748,0.17916481449545824,0.23681586410408217,0.02067076916626316,0.2641924137632165,0.041972597534036135,0.04548481561232196,0.019537643704441846,0.02096520938771119,0.01063385089153073,0.16056202134093797,0.02990212535591624,6,0.1861320152540238,0.8871916598169628,0.9109276810101956,0.9997797351210749,2.7709851401736962,2.7642621481051455,depthwise,32,0.7834306314712834,0.7834306314712834,0.7834306314712834,0.7831881562402492,0.7831881562402492,0.7831467795249882,,,
20260309_002440,Food_Delivery_Time,regression,HDMR-200,False,200,5,42,0.7768226517480703,201,524.7,7.409684608597366,5.824555457299327,0.37808319500801835,0.05380107485560799,0.4041956804348518,0.01026549686131256,0.15046458460097914,0.04848865886712154,0.020022078182754022,0.038879208433431955,0.011938647595215337,0.024351315349029477,0.23759325481969618,0.026163470771815196,5,0.06234394595830499,0.8234140899743255,0.6971004379188671,0.8000006074567337,1.971992225519934,4.362366481327808,lossguide,22,0.7772587009210356,0.7772587009210356,0.7768226517480703,0.7768226517480703,0.7768226517480703,0.7768226517480703,,,
20260309_002440,Food_Delivery_Time,regression,HDMR-200,False,200,6,42,0.7776978434908238,201,683.54,7.426737898016729,5.841373583104194,0.38544605300298196,0.09940693668652244,0.4868360353975436,0.02601773267172223,0.035480593623624095,0.00746685158992057,0.011541998662035853,0.03791944842679826,0.03083289154561401,0.020977371264414745,0.24352014013180406,0.007823559118224972,5,0.1559592292461449,0.8691634515504965,0.7326255897189369,0.9178967949508309,1.445841512792046,3.0209366700169906,lossguide,24,0.7780182535253493,0.7780182535253493,0.7776978434908238,0.7776978434908238,0.7776978434908238,0.7776978434908238,,,
20260309_002440,Food_Delivery_Time,regression,HDMR-200,False,200,7,42,0.7938471195278357,201,711.13,7.431858955051597,5.869894500098542,0.3856204940343728,0.050245114395468395,0.4623267266343649,0.0148301241084272,0.11718075698708444,0.06695060732765729,0.011699222021163297,0.04093017751404341,0.01548601722356123,0.006318731020223892,0.21403252276800605,0.012298192861829507,5,0.2435583888688219,0.7392077510932298,0.9075422785310876,0.9999999960525641,3.7163269429492938,1.3387133595628584,depthwise,22,0.7942305695810318,0.7942305695810318,0.7942305695810318,0.7939481171925133,0.7939481171925133,0.7938471195278357,,,
20260309_002440,Food_Delivery_Time,regression,HDMR-200,False,200,8,42,0.7826692178609177,201,712.12,7.377311762190833,5.801475559819481,0.384370799778854,0.11076443547475161,0.4372391202489098,0.020894525017067154,0.052442292740509634,0.022024863897132405,0.017710402397331532,0.010299933617364783,0.00883625264697695,0.010298735118345411,0.3094894388416105,0.017530178889364482,5,0.012445564457686279,0.8463458721782424,0.7410643089371363,0.6845762749613464,1.259974335015343,3.34400383701398,lossguide,17,0.7837518846457272,0.7837518846457272,0.7831851843912668,0.7831851843912668,0.7826692178609177,0.7826692178609177,,,
20260309_002440,Food_Delivery_Time,regression,A-HDMR-200,True,200,1,42,0.7870607356188709,202,626.16,7.396723864054998,5.811534065211671,0.37184790626599595,0.15850571178757844,0.16758408627864516,0.024133823539263993,0.07589302999008268,0.16124112420411096,0.12911644620581184,0.09590596647529008,0.06840085661570645,0.021901038121997993,0.09731791678151233,0.02921221566771613,5,0.0010784368871072938,0.9389911439963726,0.9981425159123989,0.9249548554762047,3.709822368397682,2.174106058613245,depthwise,34,0.7877045272987794,0.78722137030138,0.78722137030138,0.78722137030138,0.7870711751852287,0.7870607356188709,,,
20260309_002440,Food_Delivery_Time,regression,A-HDMR-200,True,200,2,42,0.790156925776924,202,866.93,7.328769670715927,5.784046056110311,0.38157811995711544,0.1545609019850129,0.30933309084887556,0.004110461497176688,0.03956292205179719,0.021610379975962154,0.07549114801203592,0.04072670334424914,0.02702224759210829,0.03997697126496205,0.2876051734278202,0.017430674089185794,4,0.8523097362719146,0.9182054419365844,0.7353088897758576,0.692044799769435,2.0430245598617036,1.4964868145675085,depthwise,18,0.7906188743034175,0.7904000282165886,0.790156925776924,0.790156925776924,0.790156925776924,0.790156925776924,,,
20260309_002440,Food_Delivery_Time,regression,A-HDMR-200,True,200,3,42,0.7891450853727697,202,798.19,7.278623079608868,5.695184726607669,0.3987066696770285,0.01510780510835445,0.45312078259660293,0.05512042245210831,0.11208431163954387,0.019391086944685828,0.026548619524460082,0.039506041294066783,0.003545940211375226,0.033998707631593225,0.24157628259720937,0.03732751951845927,5,0.11133226312771587,0.9463581544584929,0.9806365543857994,0.9799999963575458,1.8968664137829805,2.8543461531991516,depthwise,22,0.789784123379883,0.7897348904690621,0.7897091563248628,0.7891473070332047,0.7891450853727697,0.7891450853727697,,,
20260309_002440,Food_Delivery_Time,regression,A-HDMR-200,True,200,4,42,0.7831519296446301,202,865.15,7.307307671749301,5.7741634366882035,0.3765420396179672,0.16233663802168669,0.36085489627879813,0.013780439363012598,0.2012474800031398,0.013699019764982626,0.07122760558404101,0.017142540584749268,0.07507971331414297,0.017480487191182937,0.06715117989426397,0.02854583243206225,6,0.14131419069894083,0.8911086192159519,0.9049552803432581,0.9799999957904986,4.137920639102199,2.4684552896576766,depthwise,30,0.7834306314712834,0.7834306314712834,0.7834306314712834,0.7831881562402492,0.7831881562402492,0.7831881562402492,,,
20260309_002440,Food_Delivery_Time,regression,A-HDMR-200,True,200,5,42,0.7768226517480703,202,519.24,7.409460821731831,5.825163609082169,0.3781207606314043,0.01947544237085113,0.38480440722999365,0.007981414151575435,0.1643387526127076,0.03546203536333104,0.028922613531170732,0.01579508637481775,0.022516542426402504,0.12113787215201301,0.19956583378713708,0.024650840297601048,5,2.945467233301113,0.8472528299828016,0.6869410682852016,0.9994773841546751,2.3075437572256723,0.05849370738287252,lossguide,23,0.7772587009210356,0.7772587009210356,0.7768226517480703,0.7768226517480703,0.7768226517480703,0.7768226517480703,,,
20260309_002440,Food_Delivery_Time,regression,A-HDMR-200,True,200,6,42,0.7776978434908238,202,760.67,7.429589483377398,5.842459014720679,0.38497403163899135,0.16619608547055498,0.3549991578489749,0.015877481693412097,0.059864508172315783,0.01588118721839973,0.061770600132324285,0.017923842024041833,0.061453664882628066,0.04798395099300244,0.1980495215643458,0.010643771179426139,5,0.13983049449430407,0.8930446211856047,0.7361819462723805,0.7363621265227476,1.2602317697259793,1.053748664187247,lossguide,27,0.7780182535253493,0.7780182535253493,0.7776978434908238,0.7776978434908238,0.7776978434908238,0.7776978434908238,,,
20260309_002440,Food_Delivery_Time,regression,A-HDMR-200,True,200,7,42,0.7933179671564816,202,774.9,7.441320769067634,5.876814400220165,0.3840551131152641,0.0676495212627923,0.3536473746365479,0.03342305275234881,0.12495575908950253,0.061973253134137464,0.04891913454743211,0.07066078810944716,0.0031090028360056554,0.004135700038487618,0.23152641359329854,0.01237986056895741,5,0.002562667359693789,0.7409967205056506,0.8703479808479979,0.6430872011862234,3.4229006341341695,1.3109069017636512,lossguide,17,0.7942305695810318,0.7942305695810318,0.7942305695810318,0.7939481171925133,0.7939481171925133,0.7933179671564816,,,
20260309_002440,Food_Delivery_Time,regression,A-HDMR-200,True,200,8,42,0.7828386120485595,202,746.17,7.379770937058501,5.802743394365195,0.3839603000639482,0.15378712056691926,0.4517557317886898,0.03778236232656167,0.04114344399750612,0.026566614627585656,0.02091713681852151,0.008768970885252785,0.008057976317469111,0.018314211772860876,0.23290643089863303,0.00776452342517738,5,0.014815407920824857,0.8824978329619033,0.8024507258383758,0.6363861201286549,1.3829036538231714,2.620764932332655,depthwise,21,0.7837518846457272,0.7837518846457272,0.7831851843912668,0.7831851843912668,0.7828386120485595,0.7828386120485595,,,
20260309_002440,Food_Delivery_Time,regression,A-HDMR-600,True,600,1,42,0.7869256850667383,603,2055.84,7.39689933872755,5.8121785132325225,0.3718181022358782,0.10952825558576296,0.4158807780001284,0.03148415349548626,0.06946966151945487,0.06276832619347207,0.011057477032735507,0.0225281754152128,0.11509238604627457,0.01995088715341572,0.1422398995580569,0.030760408767028798,5,0.0010000000000000002,0.7616363305716434,0.9690096824183696,0.9553080806835283,3.4997563371059743,2.112707505768822,depthwise,36,0.7877045272987794,0.78722137030138,0.78722137030138,0.78722137030138,0.78722137030138,0.78722137030138,,,
20260309_002440,Food_Delivery_Time,regression,A-HDMR-600,True,600,2,42,0.7900818044015248,603,2466.66,7.315617920430939,5.772944708854033,0.3837956906327378,0.186959480056804,0.22526920489235525,0.010416794097268593,0.12825491920415796,0.026761145989246646,0.021093264324281616,0.1336056545114912,0.02225068391852512,0.011785937505335424,0.23360291550053414,0.01740779672626962,5,0.33056820277412186,0.9751502943717433,0.9040293763664116,0.7871355901733319,4.595386331707291,2.685298456274528,lossguide,21,0.7906188743034175,0.7904000282165886,0.790156925776924,0.790156925776924,0.7901091046690896,0.7900818044015248,,,
20260309_002440,Food_Delivery_Time,regression,A-HDMR-600,True,600,3,42,0.7890173378668045,603,2370.74,7.273411511810696,5.692627928450845,0.3995674256331103,0.028309330808524606,0.36294876087128697,0.0010871464554035029,0.09332435076389972,0.035319554581749096,0.0395865610201459,0.09728915454019572,0.010148169936766992,0.018867446767248115,0.31311952425477935,0.005302304365164681,5,1.7078083885310122,0.9164672627500123,0.6741531390769943,0.8799122038406748,4.988706933043198,2.545452148413323,lossguide,25,0.789784123379883,0.7897348904690621,0.7897091563248628,0.7891473070332047,0.7891473070332047,0.7891194293846862,,,
20260309_002440,Food_Delivery_Time,regression,A-HDMR-600,True,600,4,42,0.7826506057308835,603,2440.43,7.3073444575552475,5.772465819016537,0.37653576248764664,0.17918765197933548,0.05224763822485224,0.06512292388449158,0.2075029009193118,0.13492013872825337,0.10421443875539287,0.017202953522938987,0.009192548151347834,0.04206770697755535,0.18834109885652042,0.01086527851332265,6,0.6313865577483878,0.8982622462796067,0.9019752101269255,0.8409098373996815,1.608595767472373,4.758788112381478,lossguide,36,0.7834306314712834,0.7834306314712834,0.7834306314712834,0.7831881562402492,0.7831881562402492,0.7831467795249882,,,
20260309_002440,Food_Delivery_Time,regression,A-HDMR-600,True,600,5,42,0.7768226517480703,603,2102.99,7.411144060175674,5.824922398307168,0.3778381786816468,0.0579758043053752,0.31278249425022314,0.004720840064574911,0.18335819300486983,0.1126589306857205,0.08642198130101875,0.031727017894997156,0.016481552810344323,0.04954965928826802,0.1443235263946081,0.005462101572345605,5,0.003102544436406692,0.974178073249476,0.8000418954002442,0.974774124613391,3.080160855626219,2.0597537398609105,depthwise,16,0.7772587009210356,0.7772587009210356,0.7768226517480703,0.7768226517480703,0.7768226517480703,0.7768226517480703,,,
20260309_002440,Food_Delivery_Time,regression,A-HDMR-600,True,600,6,42,0.7776978434908238,603,2066.24,7.437009261652198,5.8477070044094654,0.38374499065529566,0.11497714682349076,0.33226728001079747,0.0341327360500379,0.05051876888635425,0.040711066025561515,0.013992448275937435,0.004091025437773765,0.013786418297069447,0.09746918514128128,0.2980539250516962,0.006126171308800555,5,0.11031041487447935,0.8394069856577938,0.8057004982239293,0.8268173550825394,3.0986658857256377,1.6606424919348912,depthwise,22,0.7780182535253493,0.7780182535253493,0.7776978434908238,0.7776978434908238,0.7776978434908238,0.7776978434908238,,,
20260309_002440,Food_Delivery_Time,regression,A-HDMR-600,True,600,7,42,0.7937334046007665,603,2407.1,7.445436068963931,5.878069564209629,0.3833736483801904,0.04122211487096862,0.5213499296224061,0.03212193819815094,0.09819547357532227,0.038384266392321176,0.022841642655821157,0.02512365938484626,0.009820375887864516,0.031048054250823784,0.1798925451614753,0.012298192861829507,5,0.20563980872716142,0.8445688210190925,0.9957564934769316,0.9399959576229481,1.4578846928381526,0.7886357722494345,lossguide,10,0.7942305695810318,0.7942305695810318,0.7942305695810318,0.7939481171925133,0.7939481171925133,0.7938471195278357,,,
20260309_002440,Food_Delivery_Time,regression,A-HDMR-600,True,600,8,42,0.7826692178609177,603,1999.82,7.3783614842863345,5.796689058185316,0.384195590821486,0.03465841776956862,0.33352723157656583,0.016633635984200753,0.06106152604459954,0.13106157354321707,0.01010603730526251,0.009294308470780385,0.010240737105011966,0.054140463037220386,0.33927606916357295,0.010897171493146333,5,0.045455989924487336,0.8463458721782424,0.8739567097866421,0.7481622913319912,0.09712762678604045,4.384912313689689,lossguide,14,0.7837518846457272,0.7837518846457272,0.7831851843912668,0.7831851843912668,0.7826692178609177,0.7826692178609177,,,
20260309_002440,diamonds,regression,HDMR-200,False,200,1,42,0.13347606204466902,201,1258.3,502.1380933396659,259.4323156595265,0.983894350187477,0.08078414192444518,0.20174604905146626,0.00904544124006608,0.28584619695435576,0.045079716661225566,0.024082155041444342,0.13084994379806078,0.043609234795897484,0.066398088979257,0.11255903155378143,0.012985563311594447,6,0.0017147443526966126,0.9999999973306859,0.9039315650697006,0.9321683881430975,1.8419198091688451,0.774444487837785,lossguide,103,0.13452676173610553,0.13370143413488028,0.13370143413488028,0.13361722073869178,0.13361722073869178,0.13347606204466902,,,
20260309_002440,diamonds,regression,HDMR-200,False,200,2,42,0.13498027678166707,201,1226.98,522.2462469228965,268.31386894170635,0.9826463581482421,0.018935800928516253,0.1418148914704526,0.002306996357169417,0.15534246373332314,0.018673621504591634,0.010570344245265713,0.01676586915045222,0.014358921513052778,0.07938997322099292,0.5418411178761833,0.032500087458890964,8,0.0010000000000000002,0.9999999965919253,0.9880490068346262,0.8340263344347477,2.0661331200348103,4.010225504852846,lossguide,57,0.1353501933837395,0.1353501933837395,0.13498027678166707,0.13498027678166707,0.13498027678166707,0.13498027678166707,,,
20260309_002440,diamonds,regression,HDMR-200,False,200,3,42,0.1401511467624784,201,1130.51,530.3554649971761,277.0413559663725,0.9823910720485857,0.09916239642487967,0.06691421275470356,0.002610266304043922,0.27332162802165727,0.026438364299526354,0.03252001050632242,0.3336030416129372,0.03004680646950143,0.024822530559266056,0.11056074304716211,0.02791214734965922,6,0.25753491003431916,0.9999999965944871,0.6452884208410978,0.6,0.0001,1.9229553130949848,lossguide,31,0.1431753121553066,0.14180226943021862,0.140586181956946,0.140586181956946,0.140586181956946,0.1401511467624784,,,
20260309_002440,diamonds,regression,HDMR-200,False,200,4,42,0.13548011942120175,201,1555.13,518.5726355681678,261.6203461304344,0.9831837809013062,0.042354409913899646,0.31820974053493145,0.030310890091730915,0.09192217274478583,0.017685774760467902,0.005021538997285436,0.032768212628365885,0.0049764233489716135,0.01443330320927685,0.4423175337702846,0.026727231896586233,8,0.03756223881751584,0.9999999945373483,0.6,0.6757428101416751,4.991635228719252,1.4395496918986583,lossguide,114,0.13602907759343405,0.13561288905843777,0.13561288905843777,0.13561288905843777,0.13561288905843777,0.13548011942120175,,,
20260309_002440,diamonds,regression,HDMR-200,False,200,5,42,0.13427324640952548,201,1345.32,548.0479689087682,283.1206402004879,0.9815139110529252,0.011108834214272879,0.12371073556201893,0.0022594523980602357,0.08712813113193149,0.014748852330380119,0.006534772520185291,0.038498433292852303,0.008360028887907288,0.08500119016883315,0.6226495694935583,0.012935777140336066,5,0.020766733493250204,0.9999999956019813,0.8359321612535313,0.9999999957235756,1.963020269143285,0.4892808737599216,lossguide,56,0.13503186309848528,0.1347803190187202,0.13462341923981222,0.13462341923981222,0.13462341923981222,0.13427324640952548,,,
