run_id,method,dataset,fold,test_rmse,best_val_rmse,n_trials,duration_sec,param_grow_policy,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bylevel,param_colsample_bynode,param_reg_alpha,param_reg_lambda,param_max_leaves,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200
20260306_112634,optuna_tpe,airfoil_self_noise,1,1.2792025215743126,0.1675678769098278,200,908.7,depthwise,0.01295552863969342,8,0.2786891795246755,0.6128174107544443,0.6615178222823387,0.8487710941675334,0.003143958201276803,4.02314506682318,130,0.17583485707321442,0.17583485707321442,0.17571110673060608,0.16841210117752617,0.1675678769098278,0.1675678769098278
20260306_112634,optuna_tpe,airfoil_self_noise,2,1.2956397313825678,0.18677042382574258,200,468.06,lossguide,0.06147910298076699,6,0.003150145921710627,0.8215493053003791,0.8291413063714432,0.7794480747093716,0.0015332656539771223,2.8243962541258965,652,0.22869750169526556,0.2052812628431836,0.19209209142523612,0.19209209142523612,0.1875725401619049,0.18677042382574258
20260306_112634,optuna_tpe,airfoil_self_noise,3,1.2547478027528978,0.2034124060845636,200,672.83,lossguide,0.0796521302450244,6,0.2498330048951568,0.7663538031906041,0.9898138780403659,0.7563835199566964,0.009640681064266531,2.44671959137201,35,0.2810140341359277,0.22541890037820733,0.21140336722198116,0.2045130363663431,0.2034124060845636,0.2034124060845636
20260306_112634,optuna_tpe,airfoil_self_noise,4,1.2196732419566114,0.21320817134645317,200,1020.27,depthwise,0.011606367463347034,8,0.0015335499669830639,0.6268970390110832,0.8426058387369373,0.8277471037233893,0.00462649718276063,2.671633928641295,891,0.2536963337854325,0.24173878179864783,0.21885037107699573,0.21869216251869938,0.21320817134645317,0.21320817134645317
20260306_112634,optuna_tpe,airfoil_self_noise,5,1.1802456737389733,0.23552178504258,200,1170.2,lossguide,0.007511131652722262,6,0.1401814566582182,0.9070092161138431,0.9596433830860804,0.8490929689842805,0.006628219369316646,0.3469009100814529,35,0.26011472471500113,0.24838283559019028,0.24729515663431015,0.2458638779288921,0.23552178504258,0.23552178504258
20260306_112634,optuna_tpe,airfoil_self_noise,6,1.3467128357933595,0.1826981510579384,200,606.68,depthwise,0.03897098639349378,9,0.038540200110824235,0.6516606508021373,0.8491002015011123,0.878427312914689,0.0028288076590765967,4.314784809242168,212,0.20844520215585557,0.1919895494864466,0.18710284169591837,0.18710284169591837,0.1826981510579384,0.1826981510579384
20260306_112634,optuna_tpe,airfoil_self_noise,7,1.1834385897676705,0.2465434396198584,200,1858.95,lossguide,0.0419520039864252,8,0.016445675370146465,0.8193344059689204,0.9744703049065392,0.840597948325692,0.004770891406873997,4.089055372411485,870,0.2788383308849673,0.25920810965458757,0.2586034034019232,0.2561570453872352,0.2542355066134674,0.2465434396198584
20260306_112634,optuna_tpe,airfoil_self_noise,8,1.5252387760536552,0.19422857127184087,200,983.92,depthwise,0.020670825824174593,10,1.9760080799597055,0.6304210837611436,0.9716210589666961,0.9311033984372534,0.00390801842537706,2.241171772762605,162,0.2595690347139265,0.22281307836518466,0.21308651054041336,0.20075484790425593,0.20075484790425593,0.19422857127184087
