run_id,fold,test_rmse,best_val_rmse,n_evals,duration_sec,sens_learning_rate,sens_max_depth,sens_min_child_weight,sens_subsample,sens_colsample_bytree,sens_colsample_bylevel,sens_gamma,sens_reg_alpha,sens_reg_lambda,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bytree,param_colsample_bylevel,param_gamma,param_reg_alpha,param_reg_lambda
20260303_121922,1,50182.29086397127,0.38732008158346604,201,1654.37,0.080582800604608,0.13561531951900585,0.00912661743055092,0.015686042147013888,0.00831926785757691,0.02248537656665596,0.6226349832249819,0.07617129656105347,0.029378296088553052,0.019161137799834645,8,6.348264892844525e-06,0.6804785780868677,0.8305750511734629,0.887420751579965,0.002697788774824479,0.004866618633352304,8.027688381805347e-07
20260303_121922,2,44961.4899649876,0.40839178045197005,201,1142.3,0.11220487195350559,0.1877195626418977,0.019673182065319598,0.05245320463008077,0.006049012575283732,0.01225904038557814,0.5344953831904461,0.02331570840280368,0.05183003415508452,0.018694706347926755,9,1.6452001881798576e-07,0.6030121320388198,0.8653058603546668,0.6399584694556001,0.003084167475084743,0.011450005051096963,0.09996134631148283
20260303_121922,3,46309.545077784736,0.4099361611217678,201,1742.54,0.28681834112046456,0.38085320375733284,0.040987052657007,0.05416159932459275,0.010806255143832495,0.007440998790264726,0.15108998347228383,0.02964571840167831,0.03819684733254365,0.06252456793795161,7,2.9097883264937424e-07,0.6527710289456801,0.8437079006536441,0.7067718918257051,0.00010451764055389283,0.06528118009474648,0.35063832485375274
20260303_121922,4,52802.58093861867,0.39522923978002183,201,1123.11,0.21191626255465904,0.2120483568661024,0.016452299415266353,0.005924291317356592,0.0034680005066738814,0.03235924840700744,0.4674818854687929,0.0286016884418939,0.021747967022247544,0.04071094474291412,8,1.3395327182590684e-06,0.7185649499498934,0.8708519370938939,0.7061055443636994,0.0018109689165917023,99.99998883911991,1.0000000000000018e-08
20260303_121922,5,46148.196203515006,0.3857899287946807,201,1103.68,0.23637618306775174,0.23741866782335683,0.015524332673578844,0.043377950141866545,0.005767386900256995,0.02248565997808402,0.38059192570175127,0.009184785077307838,0.0492731086360458,0.05488413767623092,7,1.6118825093425945e-08,0.6962331504701808,0.7510081848768987,0.8178845864985294,0.001957698555973001,0.02596974251535057,3.4412252028421273e-06
20260303_121922,6,43548.62908716764,0.3873625917518359,201,1384.74,0.24374753265116,0.1874840738405355,0.005182259998175148,0.023558389983569086,0.015079406280908583,0.013353152591027677,0.44425814157788546,0.044298691565090906,0.023038351511647775,0.024338406766997743,7,1.133508069263647e-08,0.9010033834804891,0.7430369476836611,0.9460530495479935,0.01329906243496299,0.012061848059137032,2.9777305108338418e-05
20260303_121922,7,46075.41496895352,0.39463966898310077,201,1341.21,0.2530446282685059,0.14979484965511586,0.010655131443352353,0.030877973936541982,0.04593464782951815,0.007505344774005651,0.4364247363938583,0.012507048392077382,0.0532556393070245,0.03267226898534789,7,0.01618203424695413,0.9129823041662718,0.9224142530697117,0.9999999950875953,0.004197331508068588,0.015540647951343581,99.99999934228597
20260303_121922,8,46616.49131101002,0.3809401021326666,201,1551.73,0.18449306119959005,0.15532392073552845,0.031872322866708505,0.018693892734443322,0.026767827091309537,0.010596114368568645,0.4837056760599951,0.05433669752418271,0.03421048741967366,0.029047383111794594,7,17.544100265944834,1.0,0.7574869209163049,0.6529709803936647,0.007048845272610783,0.024462123960869643,1.1441526732456833e-05
