run_id,dataset,task,method,total_evals,fold,seed,best_val,n_evals,duration_sec,rmse,mae,r2,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bylevel,param_colsample_bynode,param_reg_alpha,param_reg_lambda,param_grow_policy,param_max_leaves,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200
20260310_003346,physiochemical_protein,regression,RS-200,200,1,42,0.5562338999605564,200,4951.41,3.3203686694759114,2.1882905329587015,0.7051450831217552,0.017027553753554258,10,0.0017686776047823546,0.8369313646107912,0.7101889755576849,0.9896257251501084,0.20739864780455827,4.683715777739696,depthwise,1004,0.5579572618561518,0.5579572618561518,0.5579572618561518,0.5562338999605564,0.5562338999605564,0.5562338999605564
20260310_003346,physiochemical_protein,regression,RS-200,200,2,42,0.564817761456059,200,5084.14,3.412940123265827,2.2637380624884633,0.6918606495802592,0.005420907348134336,10,0.011208322068584728,0.7872557315975428,0.9331270076334477,0.8924950823187827,0.6995303311664611,2.160638446029835,lossguide,393,0.564817761456059,0.564817761456059,0.564817761456059,0.564817761456059,0.564817761456059,0.564817761456059
20260310_003346,physiochemical_protein,regression,RS-200,200,3,42,0.5564690956923883,200,5097.86,3.2522056427775152,2.1508288833218656,0.7102164154636512,0.024141409393030097,10,0.0011537098045753286,0.9959339186549186,0.6747985683381558,0.9411954544484615,0.9072549667099491,3.4456034573532643,depthwise,844,0.563760747747108,0.5635376399722495,0.5567994054630906,0.5567994054630906,0.5564690956923883,0.5564690956923883
20260310_003346,physiochemical_protein,regression,RS-200,200,4,42,0.5516371430755276,200,5356.55,3.357182413561695,2.2192273795894883,0.6955876821482104,0.023641712768375605,10,0.11764340034978273,0.9501325283199549,0.9601493205875158,0.6432047985494137,0.8502649950450286,4.646340813418012,lossguide,269,0.5624173001796138,0.5521965566927968,0.5521965566927968,0.5516371430755276,0.5516371430755276,0.5516371430755276
20260310_003346,physiochemical_protein,regression,RS-200,200,5,42,0.5566772833532213,200,4986.03,3.433485731467135,2.2764560769267583,0.6894617074565681,0.02251368037436604,10,4.41678986965452,0.7774357441812754,0.8089275006204844,0.8477589413523674,1.389366923184786,0.48421849739635364,depthwise,928,0.5670126083745602,0.5648816851794782,0.558981769294354,0.5572988113438039,0.5566772833532213,0.5566772833532213
20260310_003346,physiochemical_protein,regression,RS-200,200,6,42,0.5552616535938467,200,4985.59,3.465857901060759,2.336164907640541,0.6787920130665737,0.015461722900561027,10,0.002531832039168913,0.8687392350286245,0.8306669589132071,0.859749361872673,1.4326678955981509,1.0056177996287123,lossguide,79,0.5577095215468407,0.5552616535938467,0.5552616535938467,0.5552616535938467,0.5552616535938467,0.5552616535938467
20260310_003346,physiochemical_protein,regression,RS-200,200,7,42,0.543109235122406,200,4870.65,3.3602844101653164,2.2354985105005274,0.7038142519676572,0.01971390004276774,10,0.3945180439580248,0.7106391385197639,0.8329754114151001,0.8429723650217056,1.2477224191269838,3.382825315237511,lossguide,466,0.5463913871907561,0.5463913871907561,0.5460907876577777,0.543109235122406,0.543109235122406,0.543109235122406
20260310_003346,physiochemical_protein,regression,RS-200,200,8,42,0.5590478214159237,200,4938.04,3.2682803170364068,2.1744783006588673,0.7127941829756357,0.00735551828865861,10,0.2503792654236197,0.623850730061531,0.9157321728765965,0.8562089197337628,0.14745486406376584,0.7499162635567598,lossguide,458,0.5786557988064474,0.5622841409714782,0.5590478214159237,0.5590478214159237,0.5590478214159237,0.5590478214159237
