run_id,fold,test_rmse,best_val_rmse,n_evals,duration_sec,sens_learning_rate,sens_max_depth,sens_min_child_weight,sens_subsample,sens_colsample_bylevel,sens_colsample_bynode,sens_reg_alpha,sens_reg_lambda,sens_grow_policy,sens_max_leaves,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bylevel,param_colsample_bynode,param_reg_alpha,param_reg_lambda,param_grow_policy,param_max_leaves
20260307_131028,1,5.260880967555417,0.32239757668619823,21,28.81,0.044147836397701,0.11763419298221237,0.08349002382663122,0.11383810057338534,0.05411140100969536,0.004365306638735704,0.36655553825851345,0.00727625564380676,0.037618276421140726,0.17096306824817825,0.014660157846344779,10,0.007015060882515434,0.9764477924796402,0.727270211245352,0.8086707511467792,1.8926486021229914,2.223827845815595,lossguide,125
20260307_131028,2,5.317479634621445,0.2819566541278437,21,28.34,0.14848794126035836,0.005751496122731613,0.03216617742807776,0.060565747411447546,0.02474530108777268,0.03521272224371888,0.4203180211632987,0.08081792662207886,0.06934156683171674,0.12259309982879879,0.01182657727989965,5,0.01045002822769849,0.876899140583762,0.775909278087545,0.9154380872176657,3.077750680737591,3.266907873204351,lossguide,327
