run_id,fold,test_rmse,best_val_rmse,n_evals,duration_sec,sens_learning_rate,sens_max_depth,sens_min_child_weight,sens_subsample,sens_colsample_bylevel,sens_colsample_bynode,sens_reg_alpha,sens_reg_lambda,sens_grow_policy,sens_max_leaves,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bylevel,param_colsample_bynode,param_reg_alpha,param_reg_lambda,param_grow_policy,param_max_leaves
20260305_121823,1,3.9687518052432678,0.246533661690875,201,498.71,0.020429438415310978,0.010673923890971384,0.007759576583934563,0.10428343931944022,0.01902734946085453,0.01638509500491137,0.740519775754933,0.004958371623516512,0.0017984259705814546,0.07416460397554585,0.011198391517352994,9,0.030198275814339936,0.8264086413433385,0.7827896228646105,0.6929751529337069,0.0001,2.346388586372073,lossguide,8
20260305_121823,2,3.897185485563039,0.2141698162271984,201,518.91,0.023991857779334613,0.00783507129910805,0.006380217775401411,0.012734998859205142,0.009140266781584144,0.016577974188062013,0.8760112588243095,0.005484797351210782,0.006347748804496228,0.03549580833728809,0.013252887750534636,5,0.0024081400815509813,0.8731950254279207,0.6811004085658395,0.8531373356535557,0.0001,1.8833297507234898,lossguide,91
20260305_121823,3,5.094349809738943,0.1946500272192869,201,471.14,0.00431037525023505,0.021669879850531367,0.01179591021964613,0.049075732628376,0.0014165195431635848,0.06027742735982055,0.8203991293772572,0.007375503520841871,0.020301735715584978,0.003377786534543228,0.026898367194567434,8,0.002957451213391323,0.6,0.9185724079608917,0.6984974353025986,0.0001,0.757659259368814,lossguide,33
20260305_121823,4,4.698024713513932,0.2060772177145718,201,682.96,0.02457920160237015,0.012506387553677122,0.021037894151524402,0.06599822973375534,0.02854077253757954,0.02829211823647566,0.7640661662317371,0.005427352306935155,0.03539571783607229,0.014156159809873196,0.03404860923300249,7,0.005847901300802988,0.8217255417826919,0.8084293123764554,0.7802808210161835,0.0001,4.999999976051051,depthwise,91
20260305_121823,5,3.1928432382768244,0.26088119505515756,201,319.47,0.02036179384836427,0.0023830677981650224,0.004404962831749673,0.018557037090565748,0.018619606351435447,0.02239259041722121,0.8282085050923246,0.06243805655359312,0.019947320973319405,0.0026870590432617595,0.017185826081268805,5,0.02473925878978116,0.6027783039028336,0.709621188048093,0.7984117329296861,0.5808810417328826,4.066971924629754,lossguide,64
20260305_121823,6,4.0073270808922565,0.21757144023278702,201,462.05,0.007311722793351252,0.001918980236963932,0.00861531497163838,0.013373583343696517,0.000955297022688716,0.00841203291792169,0.9446134659195181,0.005786724327307044,0.001979926541054685,0.007032951925859596,0.01304133997402578,5,0.013798977251065114,0.8598159289055762,0.9996702323135833,0.7327496213636712,0.0001,4.3641891775317,lossguide,8
20260305_121823,7,4.112199840732124,0.22550911024146297,201,329.77,0.019946292954687014,0.01836620822065025,0.01361176236672229,0.011837205073313603,0.010258991046463176,0.012259269638893596,0.8725664261580479,0.023955817240963972,0.013045306174480392,0.004152721125777895,0.03797595730266568,6,0.005949478941330708,0.7943485087266002,0.7939999449078564,0.6814584181881856,0.0001,3.0253868833135296,depthwise,28
20260305_121823,8,3.854621059342188,0.2669577558227041,201,462.88,0.011670773082523516,0.026787206190850142,0.02252986615207573,0.17609152065329103,0.028484049567119446,0.009161240526434045,0.6202648781978521,0.030711070369260955,0.01212198090030392,0.06217741436028906,0.047031120981416666,7,0.03298122706166833,0.7108091243846889,0.9323212565212918,0.9745077785208017,0.4254715574202019,4.173765811893624,depthwise,8
