run_id,method,dataset,fold,test_rmse,best_val_rmse,n_evals,duration_sec,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bylevel,param_colsample_bynode,param_reg_alpha,param_reg_lambda,param_grow_policy,param_max_leaves,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200
20260305_120841,random_search,concrete_compressive_strength,1,4.1671264901626275,0.2637048899447592,50,95.82,0.04846043766442265,4,0.029103235733878623,0.9390478960790438,0.8094712822975021,0.9056228857781329,0.09616638143354356,0.6190225601275035,depthwise,281,0.2643838759282813,0.2637048899447592,0.2637048899447592,,,
20260305_120841,random_search,concrete_compressive_strength,2,4.687142882696762,0.24076379124905364,50,89.92,0.012636872465789222,4,0.0037138241190745143,0.6830797239200918,0.7326899207479938,0.9704262049875715,0.17624325241348893,3.7513548913729933,depthwise,36,0.24420202268883373,0.24076379124905364,0.24076379124905364,,,
20260305_120841,random_search,concrete_compressive_strength,3,4.518312895726471,0.2540482348857534,50,59.14,0.014910892378384827,7,0.0055405929794763355,0.9065943437727206,0.8409131970632484,0.8404394094730797,2.4069343671370764,4.585828514042728,lossguide,23,0.26119876538034775,0.2540482348857534,0.2540482348857534,,,
