run_id,dataset,task,method,adaptive,total_evals,fold,seed,best_val,n_evals,duration_sec,rmse,mae,r2,sens_learning_rate,sens_feature_fraction,sens_bagging_fraction,sens_num_leaves,sens_min_data_in_leaf,sens_extra_trees,sens_min_data_per_group,sens_cat_l2,sens_cat_smooth,sens_max_cat_to_onehot,sens_lambda_l1,sens_lambda_l2,param_learning_rate,param_feature_fraction,param_bagging_fraction,param_num_leaves,param_min_data_in_leaf,param_extra_trees,param_min_data_per_group,param_cat_l2,param_cat_smooth,param_max_cat_to_onehot,param_lambda_l1,param_lambda_l2,param_bagging_freq,param_feature_pre_filter,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200,auc,accuracy,logloss
20260327_001755,airfoil_self_noise,regression,A-HDMR-200,True,200,7,42,0.21866327087242643,402,449.47,1.7016661632276318,1.2182453957086914,0.9439500683380908,7.743071519520966e-06,0.0002454557700020216,5.659267620729725e-05,0.9665275942092847,0.026042776911760785,0.006331067203780055,7.832253535092121e-05,0.00018154971395185093,0.00021374729590789918,5.686257924163292e-06,0.0002522434586018629,5.722089570892016e-05,0.10000000000000002,1.0,0.7667603376485381,10,3,False,8,2.0,10.191526928452644,8,0.8156816754951911,2.0,1,False,0.22922964785492886,0.22922964785492886,0.22056700241544883,0.21866327087242643,0.21866327087242643,0.21866327087242643,,,
20260327_001755,airfoil_self_noise,regression,A-HDMR-200,True,200,8,42,0.21675079394752017,402,2887.52,1.50112984029659,0.9225505650165047,0.9447332181538206,0.0001041854788175242,0.9780741088286153,3.288639308292964e-06,0.020634943925835078,3.7238912781561556e-05,0.0007800375012538514,5.005651702790596e-06,7.47924787536018e-05,0.00011680675738822141,0.00014492242709077363,1.1990361849767947e-05,1.2679036603093642e-05,0.006480751594212538,0.9731007819504042,0.9439695913389937,59,14,False,6,0.7433681266924865,0.0010000000000000002,12,0.0001,0.0001,1,False,0.24702681077387922,0.24702681077387922,0.22963321663466404,0.22963321663466404,0.22675209234129592,0.22675209234129592,,,
20260327_001755,airfoil_self_noise,regression,A-HDMR-600,True,600,1,42,0.19900172564501237,1203,2520.02,1.8524118007335737,1.0997182119553286,0.9302758494061062,6.66103040599308e-07,5.794773312007675e-10,1.8914782645288844e-06,0.9967217009616579,0.002583171949648766,0.0006758692910793402,9.054225330636251e-07,4.11499789131849e-06,7.49441918791919e-07,1.1899820373825e-06,6.540911147907667e-06,3.1988813030363987e-06,0.03927796844843049,0.8862069440342504,1.0,40,4,False,23,0.19618694573802192,0.04389108146132246,10,0.0001,0.9462345278261518,1,False,0.2574182761496778,0.23445611920114698,0.23445611920114698,0.21744602352101242,0.21668446336028063,0.21668446336028063,,,
20260327_001755,airfoil_self_noise,regression,A-HDMR-600,True,600,2,42,0.17851231172661378,602,4990.21,1.348937527884695,0.8856765163708511,0.9623703441849467,0.0001850159638139928,0.9882454206259574,2.318573366157793e-05,0.008245411999620915,1.805129258277583e-05,0.0029396699845537838,8.928563022108116e-06,8.000338896706223e-06,6.290137156566035e-05,1.0164526138212089e-05,8.976545394219798e-08,0.00025315983473314484,0.005000000000000002,1.0,0.9007374223178626,200,3,False,19,0.005000000000000002,0.0010000000000000002,8,0.0001,2.0,1,False,0.20786235024846356,0.20786235024846356,0.18093890303229565,0.18093890303229565,0.18093890303229565,0.18093890303229565,,,
20260327_001755,airfoil_self_noise,regression,A-HDMR-600,True,600,3,42,0.2262339378691145,1003,805.91,1.5808087983000634,1.0886086167174827,0.9533624851161819,2.552025465322086e-06,0.9696360311265123,7.2511721636284155e-06,0.015360175884172328,5.079783853089528e-07,0.01493276680175016,1.163706220043629e-05,1.536142730849101e-05,1.6747787284077104e-05,2.95517609558247e-06,1.0961606370147079e-05,3.0519522922845886e-06,0.0695226533432218,1.0,0.9914869819965262,41,1,False,3,0.7647921086555064,100.00000000000004,8,0.5697622802824336,1.7435513706435057,1,False,0.25040876912366306,0.2489722591003301,0.23963979558761184,0.22780084755691551,0.22780084755691551,0.2262339378691145,,,
20260327_001755,airfoil_self_noise,regression,A-HDMR-600,True,600,4,42,0.1810613178491486,1003,2298.28,1.068726727939558,0.7569857126909658,0.9729718279728107,4.446191353593237e-07,0.0003960851973327678,4.639343638756229e-06,0.9992152665359639,3.37346468896971e-05,0.0003123640194484708,2.527580568173258e-07,1.668451998188462e-05,2.061206441420526e-06,1.1645224163279992e-05,3.671027563751821e-06,3.1509013837844243e-06,0.04852375825096229,1.0,0.875492787064565,28,1,False,8,0.005000000000000002,0.0018611044127693082,8,0.1555583810271876,1.7543967675402667,1,False,0.28189618199138883,0.23019454719603283,0.22169611080466578,0.2100532162665718,0.2100532162665718,0.2100532162665718,,,
20260327_001755,airfoil_self_noise,regression,A-HDMR-600,True,600,5,42,0.18401512030348421,1003,1416.62,1.564883990285886,0.9989135658476525,0.9508406388734718,2.0144054439495664e-06,0.998894236911007,1.769251232318456e-06,0.0002583436043159913,7.575046307785623e-07,0.000826506312223764,7.765094712513058e-06,5.605713195653665e-07,1.0256424371893545e-07,1.0691825254686145e-06,8.80347679963866e-07,5.994250665091895e-06,0.07016326780853782,1.0,0.7829875951836006,200,5,False,2,0.055784802671890066,1.379031702885289,8,0.0001,0.892170179530218,1,False,0.21849787840759943,0.20390076518993983,0.1959588842797808,0.19538409478046428,0.19538409478046428,0.19448607775701238,,,
20260327_001755,airfoil_self_noise,regression,A-HDMR-600,True,600,6,42,0.22734206054609307,1003,1085.68,1.6523999920641808,1.2185838048310784,0.9365225019952063,3.7215882051034536e-06,0.9974484062646186,3.827875837463663e-08,0.002247649226499079,1.6631847936875288e-06,0.0002797027851118122,1.2298100493099848e-06,4.329217346548733e-06,4.959099509284583e-06,1.1706644444195054e-06,2.1702930595687827e-06,4.959587604053628e-06,0.024835096299057956,1.0,0.9748049527150839,144,1,False,100,0.2109676981292014,23.082708651638864,100,1.0,1.1737317997852608,1,False,0.25708291251290855,0.22734206054609307,0.22734206054609307,0.22734206054609307,0.22734206054609307,0.22734206054609307,,,
20260327_001755,airfoil_self_noise,regression,A-HDMR-600,True,600,7,42,0.22066738107754752,1003,3196.7,1.8126726322185183,1.3243615321174798,0.9363988282935789,1.1350712107778718e-05,7.74007008220428e-06,0.00010910595748694747,0.23378141989821757,0.0005979281977775959,0.7653502262539884,2.6416949816848364e-05,5.5275750587206946e-05,1.437294528397422e-05,1.0729503828497813e-05,2.6113847639014695e-05,9.319913183921435e-06,0.005132514276984776,0.9048126409687891,1.0,28,2,False,97,0.005320322572703804,0.0026983123214836986,98,0.3963981276272762,0.2828919832498479,1,False,0.2462825971222388,0.22081056111982464,0.22081056111982464,0.22081056111982464,0.2207098181268772,0.22066738107754752,,,
20260327_001755,airfoil_self_noise,regression,A-HDMR-600,True,600,8,42,0.22582276419212813,1003,3351.32,1.612405070960761,1.096140313905715,0.9362359386644593,1.3426093235951015e-06,0.9568714583708668,3.064563780586673e-06,0.041891808238874326,6.964714819225268e-07,0.0012086318030593258,3.7157647204312257e-06,3.849368216280491e-07,4.366265824833595e-06,1.3268228222801642e-05,1.8792647846455412e-09,1.2608677588716232e-06,0.0063272294254761215,0.9680937853247569,0.8473081646064085,24,1,False,65,2.0,0.001119740206025975,17,0.9905446298313114,0.23360983109160424,1,False,0.24910828972152949,0.2438412889567206,0.22582276419212813,0.22582276419212813,0.22582276419212813,0.22582276419212813,,,
20260327_001755,Fiat500_used,regression,HDMR-200,False,200,1,42,0.35990092197741097,201,74.89,852.0202037628871,620.0246249858459,0.8244542009452605,0.01810764084263388,0.009162169297824214,0.0050450026927872085,0.07295643615482189,0.007279920685003316,0.8537624350583863,0.002309795889167744,0.0022159888478232104,0.0024171498822536403,0.0020568683954571574,0.02410213900969028,0.0005844532441510241,0.005000000000000002,0.8140994050950907,1.0,200,1,False,100,2.0,100.00000000000004,8,1.0,0.2723802297414413,1,False,0.3700786108710933,0.3637549187728049,0.3613332274596502,0.35990092197741097,0.35990092197741097,0.35990092197741097,,,
20260327_001755,Fiat500_used,regression,HDMR-200,False,200,2,42,0.37537160475902065,201,65.67,728.1224342329042,549.552637002579,0.8639669291418797,0.008990283308264343,0.09106391247677527,0.00022167618381714672,0.02640483253873106,0.01859596078591113,0.7385494226385501,0.03133854198135285,0.008555225704879684,0.011170832380099378,0.027056753164392093,0.029862012772992892,0.008190546064234049,0.10000000000000002,0.7392868896058297,0.9054357030243293,7,1,False,30,0.005000000000000002,100.00000000000004,100,0.27868479335143026,0.0001,1,False,0.3793411887623606,0.3793411887623606,0.3793411887623606,0.378668976631451,0.37537160475902065,0.37537160475902065,,,
20260327_001755,Fiat500_used,regression,HDMR-200,False,200,3,42,0.3755963873612274,201,80.06,739.361388523186,545.2762137731712,0.8580665762933963,0.053030244846258734,0.024722756275069195,0.044633494463338606,0.018489803912027033,0.025113875781121637,0.7926660764904486,0.0012869205444160424,0.0007907669971828246,0.004592270341932516,0.011380865713142169,0.022957476190386655,0.0003354484446761442,0.007652420047591304,0.4,0.7728672183999529,43,17,False,100,2.0,2.057760658897604,100,0.8044380200600802,2.0,1,False,0.38168013398680317,0.37785076134782136,0.3763881792123103,0.3763881792123103,0.3763881792123103,0.3755963873612274,,,
20260327_001755,Fiat500_used,regression,HDMR-200,False,200,4,42,0.3943298270409326,201,64.28,753.0488206825145,569.1475345784143,0.8344393081350633,0.013664689811060754,0.042865173530992624,0.017340080870946493,0.366205687428203,0.058293316625573355,0.46704365592085023,0.0016197233158620544,0.0033660123211596968,0.006195422954225398,0.01814368024242596,0.0023496051117320943,0.002912951866968354,0.01625532003946568,0.45195302280188265,0.8287513913695558,62,4,False,60,0.005000000000000002,0.15713602708526309,100,0.28534808584301924,1.7564538290510918,1,False,0.3943298270409326,0.3943298270409326,0.3943298270409326,0.3943298270409326,0.3943298270409326,0.3943298270409326,,,
20260327_001755,Fiat500_used,regression,HDMR-200,False,200,5,42,0.3835465749674161,201,71.22,832.2273462542307,613.6370730229654,0.7777183800218634,0.02734522275565714,0.1401161050803003,0.0015815918520570569,0.16705399058043932,0.021730178987248185,0.5791504420954694,0.012100072961764102,0.0011023362361500325,0.0012943312455235539,0.026955073425046022,0.01594882009788802,0.005621834682457215,0.02992068078096558,0.8046577352523614,0.8929327591779073,200,64,False,7,2.0,9.537883796782754,8,1.0,0.0001,1,False,0.3904494341948305,0.38571096770066965,0.3835465749674161,0.3835465749674161,0.3835465749674161,0.3835465749674161,,,
20260327_001755,Fiat500_used,regression,HDMR-200,False,200,6,42,0.3888010266033927,201,67.82,671.138064022287,508.97027709925874,0.8766277011740544,0.005787132342593388,0.0475324328710021,0.006445190307697733,0.021970231167397936,0.0096961846610132,0.875583538255188,0.0038691801229572853,0.00248152811051777,0.012229071046821822,0.005819209751447435,0.005599809365605433,0.0029864919977578615,0.10000000000000002,0.6131136791005666,0.7,14,1,False,14,0.005000000000000002,100.00000000000004,8,0.5320602200236433,0.9875765165510213,1,False,0.39638929563117903,0.39638929563117903,0.3920823250208335,0.39092721853032314,0.39092721853032314,0.3888010266033927,,,
20260327_001755,Fiat500_used,regression,HDMR-200,False,200,7,42,0.3667570531435965,201,61.91,720.7813674670958,558.8641675856264,0.8574141478531508,0.031769429293973715,0.10944464855387721,0.002680585683530505,0.12421456503671914,0.035792811406469324,0.5951166600253348,0.010165996606092896,0.0051847150299651,0.019988971064609014,0.023696243998593988,0.035513804101916305,0.006431569198917874,0.020010370573419846,0.7035269452626134,1.0,9,64,False,2,0.327308360431941,0.0010000000000000002,100,1.0,2.0,1,False,0.36972930079794375,0.36972930079794375,0.3667570531435965,0.3667570531435965,0.3667570531435965,0.3667570531435965,,,
20260327_001755,Fiat500_used,regression,HDMR-200,False,200,8,42,0.3730419912426674,201,42.85,736.9544882744354,526.5345245926368,0.8692663292915148,0.042123069818067925,0.09743250938215019,0.018194685093901528,0.24283958264130834,0.0006976683107174162,0.5706781450610834,0.004020606964634774,0.002273782523986876,0.013857949295707045,0.0005271782928977192,0.00301090326130438,0.004343919354240455,0.01042397327630517,0.9808562945695516,1.0,200,1,False,2,0.008865194040646118,2.348189559101443,8,0.0001,1.19424500980957,1,False,0.3792192344753542,0.3792192344753542,0.37560183991259843,0.3741734998415532,0.3730419912426674,0.3730419912426674,,,
20260327_001755,Fiat500_used,regression,A-HDMR-200,True,200,1,42,0.3589612634484976,302,133.99,841.8529869643207,615.6151887199763,0.8286188041899268,7.28393229305397e-07,2.884780937780776e-05,5.045036764330774e-05,0.005374447389234971,5.737408757581085e-05,0.9937491241979871,0.0005506402117120103,1.5036605415614937e-06,1.9533968779804605e-05,3.3722807785582496e-06,1.0891935472115101e-06,0.00016288843959245836,0.011906052339715452,0.8389339201674448,0.799619321835673,52,1,False,2,0.005000000000000002,100.00000000000004,8,0.37306342450224844,0.0001,1,False,0.36525994170569526,0.3616998324563456,0.3616998324563456,0.3616998324563456,0.3599962387255511,0.3599962387255511,,,
20260327_001755,Fiat500_used,regression,A-HDMR-200,True,200,2,42,0.37464086816303455,402,79.36,709.235434724994,560.5363266252508,0.8709326097517283,0.00021952645225791788,0.00010354517313321337,0.0005028222475133633,6.174259960966646e-06,0.00011420604859621077,0.9953450956434028,7.985236158332488e-05,3.095813956206531e-05,0.00010613768265407493,0.003317400053090252,0.00012136318706315908,5.291875118253451e-05,0.07319948237608326,0.6553811827916611,1.0,3,5,False,2,2.0,0.002836634781561211,33,0.0001,1.5869236294974554,1,False,0.3834872147937158,0.3808881931531676,0.37877688441038226,0.37464086816303455,0.37464086816303455,0.37464086816303455,,,
20260327_001755,Fiat500_used,regression,A-HDMR-200,True,200,3,42,0.37227163733007057,302,168.62,743.369908974621,555.1698412340685,0.8565233923218938,0.00031453925840742997,1.565630090605779e-05,7.757106014870318e-05,0.00012188654952837263,0.1411170059047649,0.8529239441426206,2.035233487811006e-05,0.004873385118598691,0.00013404557575728477,5.773508851723527e-06,0.00039073636029874194,5.103885239395322e-06,0.005000000000000002,0.4729607548824038,1.0,7,1,False,4,0.005000000000000002,100.00000000000004,14,0.0001,0.20478990564760957,1,False,0.3815545793069169,0.3780936331454802,0.37227163733007057,0.37227163733007057,0.37227163733007057,0.37227163733007057,,,
20260327_001755,Fiat500_used,regression,A-HDMR-200,True,200,4,42,0.38057298618783464,302,100.13,754.0214070422282,578.886543245791,0.8340113782353415,1.691070163568293e-05,1.3080106518212836e-06,0.00011225566527589103,0.03512963224921683,0.015663908698006584,0.9485383082373874,4.256493052782306e-05,4.520146965035664e-08,4.050180752100592e-05,6.349790546042824e-05,0.0003825936080492586,8.472984797633782e-06,0.018653393795116383,0.4,1.0,55,1,False,29,2.0,0.047782083686113246,33,1.0,0.8872771295596544,1,False,0.396938625108295,0.396938625108295,0.3951299462413399,0.38057298618783464,0.38057298618783464,0.38057298618783464,,,
20260327_001755,Fiat500_used,regression,A-HDMR-200,True,200,5,42,0.3819347918208784,302,133.71,840.9888406872387,627.7311151389039,0.7730134861067329,0.00023281362199959734,0.01552460365625197,0.00011373263953906152,0.0025969075840973493,8.960130781964033e-07,0.9810608977665776,0.00018550281363980447,0.0001430637506709528,7.388257134816508e-05,1.1803879908263846e-06,2.364088842011341e-05,4.2878306386364865e-05,0.005000000000000002,0.918844232299,0.7,22,64,False,2,2.0,0.0010000000000000002,30,1.0,1.278364284577647,1,False,0.3871752057457694,0.3871752057457694,0.3819347918208784,0.3819347918208784,0.3819347918208784,0.3819347918208784,,,
20260327_001755,Fiat500_used,regression,A-HDMR-200,True,200,6,42,0.38993719661434956,302,73.21,649.4060658444145,495.7084622323685,0.8844881346125142,7.199791542962237e-05,7.629904068589339e-07,5.260241777865394e-06,0.020502590145824923,1.3669535170341122e-05,0.9784091124540004,2.306841042114856e-05,0.00015671679909286124,0.0005072988409855949,4.648668754949012e-06,0.0002754137865423997,2.946021159294524e-05,0.02984104735572527,0.6953768406389214,0.8308397718062799,12,19,False,2,2.0,100.00000000000004,18,0.27538823845599425,1.2439202501688844,1,False,0.39443837134131166,0.38993719661434956,0.38993719661434956,0.38993719661434956,0.38993719661434956,0.38993719661434956,,,
20260327_001755,Fiat500_used,regression,A-HDMR-200,True,200,7,42,0.3655549955538014,302,109.48,713.3265904235087,552.108799282251,0.860348321671473,0.01057216514228765,5.1068227696686856e-05,1.1418744801826238e-05,7.30898315608538e-07,1.4452057148884869e-05,0.9869036374107079,3.2235080554000704e-05,4.076669166214392e-05,0.0022018346100734863,2.005688422569993e-05,1.2608343031206449e-05,0.0001390259094949317,0.005000000000000002,0.8045541518664814,0.7,8,9,False,2,0.2271704573382414,0.0010000000000000002,32,1.0,0.7543351389864875,1,False,0.3655549955538014,0.3655549955538014,0.3655549955538014,0.3655549955538014,0.3655549955538014,0.3655549955538014,,,
20260327_001755,Fiat500_used,regression,A-HDMR-200,True,200,8,42,0.37520499777793154,302,214.32,724.0231408438381,515.5098930194343,0.8738140466476673,0.000260589065104636,0.004428378326844786,8.621520025627462e-05,0.0013237554754949579,0.0001105465631254874,0.9932119228633345,1.599848051804464e-06,6.745977355556914e-07,6.198124339797569e-05,4.536943915066419e-05,7.472012268123171e-05,0.0003942472548223542,0.005000000000000002,0.9240714148028165,0.7,200,1,False,15,0.005000000000000002,0.6634964890384396,8,0.30275783429270936,0.0001,1,False,0.3767871200301317,0.3767871200301317,0.37520499777793154,0.37520499777793154,0.37520499777793154,0.37520499777793154,,,
20260327_001755,Fiat500_used,regression,A-HDMR-600,True,600,1,42,0.3581261047184397,602,333.63,841.9202867470424,611.3580856872687,0.8285914018324038,0.001946210606342835,5.526518824985699e-06,6.818871519820656e-06,0.007471540683091728,1.1912886245701052e-06,0.990534412997141,1.7120239818903053e-05,2.593370028441814e-06,3.788002263023957e-06,1.9737160509033562e-06,7.776836014055466e-06,1.0468702796225853e-06,0.010211923985999244,0.8675543952241456,0.9038568123438255,51,1,False,26,0.005000000000000002,9.906394763323734,48,0.0001,1.8714356366561942,1,False,0.3618054450172984,0.3618054450172984,0.3613239137369003,0.3613239137369003,0.3613239137369003,0.3613239137369003,,,
20260327_001755,Fiat500_used,regression,A-HDMR-600,True,600,2,42,0.37617025028897333,602,179.79,715.9342211340326,550.5665391688292,0.8684829916936911,1.0334143404809579e-06,0.029709957083125803,0.0001816645000968455,4.833013410206517e-05,7.367014042355394e-06,0.9696914369067019,6.003290520255362e-05,2.8883171759217622e-05,2.1988366274152078e-05,0.00024477934462444474,1.0549256443412468e-06,3.472234085854659e-06,0.10000000000000002,0.7592948285905878,0.7,3,10,False,22,0.005000000000000002,0.0010000000000000002,100,0.0001,2.0,1,False,0.37627791723387927,0.37627791723387927,0.37627791723387927,0.37617025028897333,0.37617025028897333,0.37617025028897333,,,
20260327_001755,Fiat500_used,regression,A-HDMR-600,True,600,3,42,0.37509648047962285,602,494.48,732.9613913617394,538.3400549118084,0.8605131255185123,4.779946306807402e-05,0.0008862563952451853,6.13824233416383e-06,4.950948087066517e-06,0.019155471974578935,0.9796669455009543,6.452004149216597e-05,4.1010501678213466e-05,1.2129853853688664e-07,5.528186243215178e-07,1.0646810380685485e-06,0.00012516813436091504,0.005000000000000002,0.4368471956814202,0.7,89,10,False,2,0.005000000000000002,100.00000000000004,27,0.5255290292726993,2.0,1,False,0.37900182092206963,0.3782248492391417,0.3782248492391417,0.37702119365993625,0.37702119365993625,0.37702119365993625,,,
20260327_001755,Fiat500_used,regression,A-HDMR-600,True,600,4,42,0.38071481928065465,1003,560.03,758.1761607651405,561.0190889897948,0.8321771017947618,6.111244213075522e-06,7.628915571692111e-06,1.3887479175013772e-06,0.865544928697248,0.005131289432062338,0.12924171422727393,7.157562360856136e-08,2.2225968213269573e-05,5.391867991562632e-06,9.7389605226263e-06,2.2847375451024454e-05,6.662987911183891e-06,0.022083398894906774,0.40968427913177347,0.9588851885898022,49,2,False,29,0.0089672426539092,0.003848969175693139,8,0.1068688741416124,0.0001,1,False,0.40186949419735335,0.40018162006793506,0.39639087882953694,0.3877153127572391,0.3877153127572391,0.38071481928065465,,,
20260327_001755,Fiat500_used,regression,A-HDMR-600,True,600,5,42,0.3819417300727861,602,170.57,836.2386391434925,618.833422147617,0.7755704441073188,1.0374858943121544e-06,0.006602757805264621,1.4321707092967492e-05,0.006654788366864019,3.533091898268297e-05,0.9863254340200645,5.469289270495227e-05,0.0002037014303421902,3.3658231624624024e-05,3.317929084403322e-05,1.8179246306397065e-05,2.2918604014767527e-05,0.012190621804493134,0.8235376736039665,0.7346846851818796,79,64,False,3,0.005000000000000002,0.41090611047472664,29,0.0001,1.5530085458110696,1,False,0.38308570959126004,0.38308570959126004,0.38308570959126004,0.3819417300727861,0.3819417300727861,0.3819417300727861,,,
20260327_001755,Fiat500_used,regression,A-HDMR-600,True,600,6,42,0.3906417066107646,602,161.2,653.9252408437743,497.59536717653896,0.8828748614765578,1.5821434417987937e-05,0.002905734354237044,2.283506800299456e-05,0.0028901602624503194,2.5748794557690477e-06,0.9940538030602791,2.174365764144467e-05,2.8205617905417112e-05,4.930421071264163e-06,2.1787787839852853e-06,3.8460046803803496e-05,1.3552418950748781e-05,0.024184856256679245,0.5973072999542972,0.7,27,23,False,2,0.005000000000000002,100.00000000000004,46,1.0,0.31250024647400015,1,False,0.3926964880263532,0.3926703161520096,0.3926703161520096,0.3926042256391877,0.3906417066107646,0.3906417066107646,,,
20260327_001755,Fiat500_used,regression,A-HDMR-600,True,600,7,42,0.36649739080060345,602,168.03,728.611039657975,565.0477343551881,0.8542995721299276,1.6171060206497467e-05,0.049057307038986676,9.533195623612851e-08,0.20249100127061712,0.00013160721082602737,0.7481151417486219,9.032598190786213e-06,3.6118511387588006e-06,0.00011653722676626409,1.0095295946482822e-07,5.873275709826986e-05,6.609526319444539e-07,0.007718112620334424,0.7883510586434099,0.9194297857154374,30,41,False,3,0.12020559123816282,0.0010000000000000002,74,1.0,0.0001,1,False,0.3703601051445762,0.36910352334006774,0.36910352334006774,0.36649739080060345,0.36649739080060345,0.36649739080060345,,,
20260327_001755,Fiat500_used,regression,A-HDMR-600,True,600,8,42,0.374123483389523,602,232.71,729.0313151993655,522.2342599246148,0.8720623155102952,0.00012020025553764659,0.00638014346178515,8.823168291435178e-08,0.006269921984687709,3.7462362990460386e-07,0.9871333206693986,3.152838453431218e-05,1.9779467266578808e-05,1.7138540551846507e-05,2.305943763835924e-06,2.128932192870731e-06,2.3069504968439105e-05,0.015337148079156501,0.9181379732360986,0.925481478977983,200,1,False,100,2.0,0.06467789213900102,31,0.6825933842183723,2.0,1,False,0.37944351359149425,0.37944351359149425,0.37638568332297506,0.37560170276402394,0.37560170276402394,0.37515062385893466,,,
20260327_001755,houses,regression,HDMR-200,False,200,1,42,0.3666514253461675,201,1320.53,0.20791944849551314,0.1454459913265728,0.8619436213349955,0.039172998247025415,0.02849493249313061,0.0049668085473857475,0.654346261883109,0.003924437033612936,0.251098110823242,0.002172081877050383,0.005071878462437691,0.0052597393971360665,0.001734628274421467,0.001182752172373667,0.002575370789075143,0.02725018965129368,1.0,1.0,200,52,False,2,2.0,0.013755764924757942,8,1.0,1.9961837004138432,1,False,0.3757448482292226,0.36990472995354773,0.3677159453483654,0.36719012102398335,0.3666514253461675,0.3666514253461675,,,
20260327_001755,houses,regression,HDMR-200,False,200,2,42,0.3837107411149103,201,1334.3,0.2173481993821979,0.1467149904280226,0.8596696436867877,0.02070534834874038,0.027953319516869572,0.004632354926608633,0.613155275178551,0.012213715920102931,0.23853149888273514,0.0007066283871049731,0.032150832173815376,0.02142756610003,0.00260274861448244,0.021346316312760405,0.0045743956381991985,0.02188363069047072,1.0,0.9342052484649401,200,4,False,2,0.005000000000000002,0.0105097555606561,20,1.0,0.5376780717973845,1,False,0.3913348040690489,0.38499239396806806,0.3837107411149103,0.3837107411149103,0.3837107411149103,0.3837107411149103,,,
20260327_001755,houses,regression,HDMR-200,False,200,3,42,0.3605895850518237,201,1548.41,0.21751807382188934,0.14651107744755407,0.8582934773436354,0.03318491688576062,0.01364702386707284,0.002906244784658715,0.6102362050019521,0.0021571050279897298,0.29615993994824175,0.0012031854350719549,0.008531775414028483,0.01289419429163645,0.007940673599853293,0.005596171526136704,0.005542564217597219,0.034503977256696156,1.0,0.9172149457773735,200,1,False,8,0.005000000000000002,14.25254537399637,8,1.0,0.0001,1,False,0.36485980374801685,0.3608651025823154,0.3608651025823154,0.3608651025823154,0.3608651025823154,0.3605895850518237,,,
20260327_001755,houses,regression,HDMR-200,False,200,4,42,0.37830938250765805,201,1380.45,0.21222079051852075,0.1427314737575123,0.8557035829427044,0.022900087973192738,0.030867800023521793,0.0026763959573178984,0.5921310319165878,0.0007470501787864302,0.3204242632721527,0.0036376540689751686,0.0030850915960770747,0.01793707236651081,0.0021494258415348222,0.0032283264281857504,0.00021580037715713884,0.10000000000000002,0.788698083206992,0.935369934825432,200,1,False,100,2.0,0.01090580957155208,12,0.0001,2.0,1,False,0.3832713877937841,0.3832713877937841,0.38127733626649146,0.37830938250765805,0.37830938250765805,0.37830938250765805,,,
20260327_001755,houses,regression,HDMR-200,False,200,5,42,0.39467687840610066,201,1495.03,0.2193646790352986,0.15107106637974346,0.8526757655062647,0.04308479267241898,0.027911067590802446,0.005887824905674615,0.6509316085236841,0.007585786333291264,0.2134499973233797,0.00234885297909423,0.022128872685154215,0.010364619100016974,0.006230067811012853,0.00316276792635636,0.006913742149114288,0.039446852232734385,0.8717822745630739,1.0,200,12,False,2,0.005000000000000002,100.00000000000004,100,0.0001,0.0001,1,False,0.4006800810721064,0.3968828681480689,0.3968828681480689,0.3956404874961863,0.39467687840610066,0.39467687840610066,,,
20260327_001755,houses,regression,HDMR-200,False,200,6,42,0.355701946423419,201,1549.06,0.21191771701528062,0.1455910429250786,0.8635811096941465,0.05548246980033527,0.02846132268568017,0.0010296060387603421,0.6713698661690988,1.0815448639151663e-05,0.21891595450133428,0.0025884711654452046,0.0040375990401152195,0.011203425226436392,0.0027140677891771925,0.0013404374197648924,0.002845964715213222,0.024132375004724833,0.8721214662320271,1.0,200,4,False,2,2.0,3.8314105898140616,100,0.0001,2.0,1,False,0.36113574610867527,0.3605622811211759,0.355701946423419,0.355701946423419,0.355701946423419,0.355701946423419,,,
20260327_001755,houses,regression,HDMR-200,False,200,7,42,0.3813826194116594,201,1401.15,0.2253528065462289,0.15263414012927415,0.8446319584570701,0.028614241297629236,0.011826534028963937,0.005059971927848865,0.6496422917754763,0.0024201141909554473,0.2473176555150873,0.006777809960034174,0.018656483356865573,0.014653714952807671,0.00044908789020336846,0.00507436307526502,0.009507732028863283,0.04751624941481742,1.0,1.0,200,64,False,9,0.005000000000000002,0.0010000000000000002,100,1.0,1.3969428194548463,1,False,0.38737839740387225,0.38409955879827623,0.3837185808830749,0.3831792354400633,0.3813826194116594,0.3813826194116594,,,
20260327_001755,houses,regression,HDMR-200,False,200,8,42,0.36873918725154026,201,1452.39,0.20488508153213728,0.14216332993544953,0.8648718228076248,0.02260464891159873,0.01946284609768983,0.007049505573654729,0.6880628014454253,0.0006199450442503855,0.21830670202279193,0.0172985933162208,0.003950410124473829,0.011181566772669247,0.0024620171825073633,0.006642883108882377,0.002358080399835399,0.10000000000000002,0.8136485736179773,1.0,200,3,False,13,2.0,100.00000000000004,8,0.6055064719076974,0.0001,1,False,0.3742768373794998,0.3742768373794998,0.3719306895982901,0.36873918725154026,0.36873918725154026,0.36873918725154026,,,
