run_id,dataset,task,method,adaptive,total_evals,fold,seed,best_val,n_evals,duration_sec,rmse,mae,r2,sens_learning_rate,sens_max_depth,sens_min_child_weight,sens_subsample,sens_colsample_bylevel,sens_colsample_bynode,sens_reg_alpha,sens_reg_lambda,sens_grow_policy,sens_max_leaves,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bylevel,param_colsample_bynode,param_reg_alpha,param_reg_lambda,param_grow_policy,param_max_leaves,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200
20260310_003731,houses,regression,A-HDMR-200,True,200,3,42,0.3690017712383512,202,1240.23,0.21594991648081055,0.14599386876533454,0.860329327506704,0.05503775572085927,0.34646022151848443,0.032045075959115,0.11024142561842067,0.06782591497270539,0.15903208415150336,0.011017235583581792,0.008843186127528902,0.012010859746019275,0.19748624060178194,0.02402337939583436,8,0.00655309420903178,0.9999999975099827,0.9740346297847282,0.9625151233337209,3.0499562316552544,0.831789724284594,lossguide,69,0.3739770855929108,0.3708208135400445,0.3695744905816126,0.3695744905816126,0.36910923398247897,0.3690017712383512
20260310_003731,houses,regression,A-HDMR-200,True,200,4,42,0.3858701507736174,202,1636.44,0.21294566496623335,0.14377659175025104,0.854716163953378,0.012498481529483674,0.26919073253075804,0.03647361142931318,0.2326684879261358,0.06090925197147501,0.22408086200528052,0.049542774908544404,0.005042868608638665,0.03906518373516416,0.0705277453552066,0.005218167956695979,7,0.008735124358497527,0.9853519265920465,0.991205419131578,0.9989607871052661,4.118980880629748,0.25009499999999996,lossguide,131,0.39200399951548687,0.38980030257332254,0.3892626035341803,0.38704306487133777,0.38704306487133777,0.3858701507736174
20260310_003731,houses,regression,A-HDMR-200,True,200,5,42,0.39853685776064923,202,1176.89,0.22346248833745763,0.1536210532739956,0.847120218942178,0.03774159770419629,0.12615338847329768,0.00413825935626293,0.10484296509451353,0.04441772800229668,0.1167944638153554,0.0722646072601647,0.024707256561662696,0.10689338394482704,0.362046349787423,0.016887233970225766,7,0.06189728797179634,0.8419152476825857,0.8122429181294807,0.9986321839540373,1.5146454604031192,2.558474783462337,lossguide,63,0.402443300704931,0.4008121433586941,0.40055794693295066,0.40006305846871154,0.40006305846871154,0.3992181434749194
20260310_003731,houses,regression,A-HDMR-200,True,200,6,42,0.3591040547181063,202,1441.87,0.21664390686397678,0.14932989835784455,0.8574284283759548,0.07166357060574707,0.026755148847948884,0.06344535224385742,0.13907758306157936,0.07652847088818372,0.12699216661474372,0.07671929749234138,0.043809731918578114,0.1257473348076433,0.24926134351937715,0.02112217786489414,10,0.001072704874366804,0.9952695449435807,0.8962514590344963,0.8135129228002159,0.9234917504961425,3.0381533073657523,lossguide,68,0.3650654603635593,0.3650654603635593,0.36159543895023455,0.36127196122258237,0.36127196122258237,0.3591040547181063
20260310_003731,houses,regression,A-HDMR-200,True,200,7,42,0.3896374980786564,202,1437.67,0.22045967510231482,0.14669120944438424,0.8513057840785008,0.021777802394849173,0.2101624660507463,0.03194323639849082,0.27358328078629035,0.04973165687152054,0.023996390370234162,0.026312093421110988,0.043768456033520406,0.060340600740670006,0.25838401693256724,0.011144736299454878,8,0.01599341062317778,0.9322754714960328,0.8912460767154478,0.9106190955015715,2.449063334168818,3.8511375994267247,lossguide,153,0.39113379272427934,0.39113379272427934,0.39113379272427934,0.39113379272427934,0.3896374980786564,0.3896374980786564
20260310_003731,houses,regression,A-HDMR-200,True,200,8,42,0.37405485011672746,202,1377.66,0.20932125799748513,0.14504208267100327,0.8589568765959147,0.09210428128716674,0.1090797617915691,0.04770981374625629,0.2510355814815418,0.0608517422663019,0.12416964929839866,0.011064979070496665,0.03082401399362274,0.037820750411085166,0.23533942665356095,0.024593190759326814,7,4.999999550017947,0.8,0.9298503465814454,0.9122953810532218,3.6370484538336365,2.9190185507525532,lossguide,85,0.37712301590892533,0.3759120451874099,0.3748970342448753,0.37405485011672746,0.37405485011672746,0.37405485011672746
20260310_003731,houses,regression,A-HDMR-600,True,600,1,42,0.37523119536297167,603,3551.3,0.20394412973620088,0.14291446258798574,0.8671722956909311,0.028077505213444313,0.1734612011351202,0.004914637436599462,0.1946343208022611,0.05930287079250669,0.06839870982524701,0.06609980826751594,0.013645088635026932,0.02903738133778069,0.3624284765544975,0.0371457009746273,10,0.008615336632254335,0.9619999976012847,0.8839452125311249,0.8741397158068052,2.5956963097008097,0.47789480740794854,lossguide,159,0.3801961539129951,0.37688575741351393,0.37688575741351393,0.37523119536297167,0.37523119536297167,0.37523119536297167
20260310_003731,houses,regression,A-HDMR-600,True,600,2,42,0.3896597293522115,603,3426.01,0.21671934008926572,0.14655167358687693,0.8604805119957234,0.029584502660895334,0.17499949872985276,0.0027061345832117777,0.17998270325026655,0.0655309641222398,0.07481383280711029,0.08283892772123935,0.027540859223987173,0.06033200090643219,0.30167057599476466,0.019568615921268545,10,0.002660523448530073,0.9260715104875156,0.9147281376991073,0.8995794189561293,1.2089047427163755,2.026687620680986,lossguide,139,0.392044059502473,0.392044059502473,0.3915982060951948,0.3913609325559794,0.3913609325559794,0.3913609325559794
20260310_003731,houses,regression,A-HDMR-600,True,600,3,42,0.3680958669450096,603,3775.99,0.21718112422765007,0.14599690054579317,0.8587321624803056,0.12362833907674428,0.14667441102938703,0.025126611450712606,0.24251698731011212,0.07047073015472301,0.12572114833178727,0.024032208524386544,0.022536258696855486,0.01868853804654554,0.20060476737874605,0.015477355623503344,10,0.32599614155627826,0.935311479263518,0.925167117251408,0.9191053121242709,1.4927795766258936,4.092942333100973,lossguide,131,0.3739770855929108,0.3708208135400445,0.3695744905816126,0.3695744905816126,0.36875737852572255,0.36875737852572255
20260310_003731,houses,regression,A-HDMR-600,True,600,4,42,0.38564609450200327,603,4146.67,0.21130014716546,0.14269741530715477,0.8569528232804395,0.033157571084445635,0.14881798638997976,0.020702159325589584,0.18201590016790256,0.18913706524686794,0.04324788596990856,0.02868832891220897,0.005176571606439605,0.016046268624419813,0.3330102626722375,0.028051859584406973,8,0.40669288430918127,0.9093983412367428,0.8852286559507803,0.9829095260457891,1.8333403674097564,0.5953350901941523,lossguide,65,0.39200399951548687,0.38980030257332254,0.3892626035341803,0.38704306487133777,0.38704306487133777,0.38564609450200327
