run_id,method,dataset,fold,test_rmse,best_val_rmse,n_trials,duration_sec,param_grow_policy,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bylevel,param_colsample_bynode,param_reg_alpha,param_reg_lambda,param_max_leaves,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200
20260307_131222,optuna_tpe,concrete_compressive_strength,1,5.032938557561344,0.30575965927199683,20,55.62,depthwise,0.005313387254194732,5,0.001225727438582519,0.830174575146609,0.9997765650805671,0.8593098403152242,0.030667487817337413,4.94751907879316,10,0.3269671670673797,,,,,
20260307_131222,optuna_tpe,concrete_compressive_strength,2,4.946582395558857,0.28344120096778186,20,22.35,lossguide,0.09728816962555256,8,0.02489133930530461,0.8062949702487358,0.623559568548831,0.8844382744812114,0.3626318162068409,4.413069648491206,266,0.28344120096778186,,,,,
