run_id,dataset,task,method,adaptive,total_evals,fold,seed,best_val,n_evals,duration_sec,rmse,mae,r2,sens_learning_rate,sens_max_depth,sens_min_child_weight,sens_subsample,sens_colsample_bylevel,sens_colsample_bynode,sens_reg_alpha,sens_reg_lambda,sens_grow_policy,sens_max_leaves,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bylevel,param_colsample_bynode,param_reg_alpha,param_reg_lambda,param_grow_policy,param_max_leaves,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200,auc,accuracy,logloss
20260319_134258,QSAR_fish_toxicity,regression,A-HDMR-200,True,200,3,42,0.4705230288002612,302,92.1,0.8104395853118911,0.5833110851153994,0.6927537287563821,7.28462373258899e-09,0.08882556656297369,0.0006607970174452796,0.00013272755718310043,3.008803172958348e-07,0.0010054654321325894,0.8052232073365176,0.0005523910810730459,2.421076621425647e-05,0.1035753260815194,0.10000000000000002,9,0.1409813325583188,0.6,0.9823765069396899,1.0,0.0001,2.56489375830247,depthwise,119,0.4884533713711836,0.47503425092456675,0.4705230288002612,0.4705230288002612,0.4705230288002612,0.4705230288002612,,,
20260319_134258,QSAR_fish_toxicity,regression,A-HDMR-200,True,200,4,42,0.5536041350398865,302,91.2,1.003660766990352,0.6582148668196349,0.5723188532567952,0.06834833529043365,0.0005841190395587414,0.0001545666815264804,0.000704172653506846,0.02818572547748919,0.00019623559918887742,0.9004023830556264,0.0013834894713505921,6.447693010528736e-07,4.0327962018134996e-05,0.10000000000000002,6,0.046690849820952465,0.6,0.8247059830886307,1.0,0.0001,0.2729489574847008,lossguide,201,0.5749330372819013,0.5689656902986032,0.5593671128016515,0.5593671128016515,0.5593671128016515,0.5593671128016515,,,
20260319_134258,QSAR_fish_toxicity,regression,A-HDMR-200,True,200,5,42,0.5496660140235922,402,126.71,0.7758870993016536,0.5782178589812421,0.5920175372031075,7.263794592878425e-07,0.00010523768667216108,0.00015559495142285898,0.020933084092576045,0.7894981087188715,0.0010797519095949249,0.18722280003969324,2.4839947410502037e-05,0.0005038683349383202,0.0004759879393612651,0.028186289478335073,9,0.005474186031817502,0.6446383389863288,0.6,0.6602948649152314,0.0001,4.471426375354219,depthwise,496,0.5716030022571201,0.5716030022571201,0.5608836291439679,0.5577357028672576,0.5561023139915796,0.5561023139915796,,,
20260319_134258,QSAR_fish_toxicity,regression,A-HDMR-200,True,200,6,42,0.5869580480701533,302,79.88,0.8463870052456095,0.6163287707303476,0.6042920573827071,0.0037112080656769007,0.31203686181882534,0.35660683799354026,0.00021811030838136825,0.0007675682030771172,0.0005469314497265024,0.0003600355427737957,6.115787682874149e-05,6.075339725448072e-05,0.3256305353439155,0.10000000000000002,4,4.9999999999999964,0.6743336843001992,0.6,0.6,3.743438845630074,4.292986760126773,depthwise,8,0.6001158709893649,0.5999472611427976,0.597848451225752,0.5971214296310996,0.5971214296310996,0.5971214296310996,,,
20260319_134258,QSAR_fish_toxicity,regression,A-HDMR-200,True,200,7,42,0.6492232027374774,402,151.08,0.8977440239006462,0.6479465853429474,0.6008997940172842,0.25663419085043837,0.6178222699420964,0.0005213239857825932,0.000742451368690499,0.001451751461404891,0.0006727588807717573,0.00010504861840814582,0.0007311857237313785,1.4358923721779675e-05,0.12130466024495408,0.032080535085649745,7,0.0010000000000000002,0.6546770199373159,0.7873124707747082,0.7075008809161725,2.4989743963975424,3.7434797210570667,depthwise,212,0.6504393425034495,0.6504393425034495,0.6504393425034495,0.6504393425034495,0.6504393425034495,0.6504393425034495,,,
20260319_134258,QSAR_fish_toxicity,regression,A-HDMR-200,True,200,8,42,0.5184755949240171,302,159.88,0.9392923391072416,0.6770213741032424,0.6127078080399109,6.110724365378229e-05,0.00020571373335330972,0.00023100042539386646,0.0399476083212413,0.3668193107944321,0.000276554137992246,0.5889752912283206,1.4267651286181821e-05,0.0012105207906312684,0.002258625673695392,0.023206115882627328,7,0.09991304937620546,0.755670781611115,0.6,0.6,2.634597159177421,3.9239005203902653,lossguide,1024,0.534732706263015,0.533103217245129,0.531916021759361,0.5252097594206104,0.5252097594206104,0.5252097594206104,,,
20260319_134258,QSAR_fish_toxicity,regression,A-HDMR-600,True,600,1,42,0.6417149356326584,602,175.7,0.9080346241217078,0.6482499993056583,0.6413881438977085,0.00017914510415499734,0.4228001027220669,0.0011247361769864976,0.0004151693594421518,3.20069951461419e-05,5.20052411452828e-05,0.4270714956423855,2.713327787008135e-05,2.2789275745184903e-05,0.14827541620505705,0.04194181400409267,7,0.0010000000000000002,0.7073521807801457,0.6410443149004146,0.6,1.9915334749779736,5.0,depthwise,1024,0.654508179777791,0.6485530536020783,0.6485530536020783,0.6417149356326584,0.6417149356326584,0.6417149356326584,,,
20260319_134258,QSAR_fish_toxicity,regression,A-HDMR-600,True,600,2,42,0.5219763939161102,602,236.69,0.9044547522547944,0.6658785761448376,0.6757949270507259,2.5586989961981916e-05,0.234956798218198,0.05756779980209558,0.00016147255702328184,6.672820185913741e-05,0.00020464416962927534,0.7063336405595544,0.00020455198142699818,0.0003298560686210949,0.00014892145163009673,0.018006885847599532,6,0.04186073460987915,0.9557035632017883,0.8400125195406766,0.706212731953391,5.0,2.9419656403777203,lossguide,89,0.528424485615189,0.5273911275808674,0.5270352644385057,0.5219763939161102,0.5219763939161102,0.5219763939161102,,,
20260319_134258,QSAR_fish_toxicity,regression,A-HDMR-600,True,600,3,42,0.4578727657990906,1003,1054.26,0.8209234863719442,0.591520516797116,0.6847531966837586,2.4317081377303657e-06,0.0007074532697234819,4.370704337235504e-08,3.870168051953564e-08,2.443495433148791e-06,4.945534756522992e-06,0.9955349340806747,6.638013773105353e-07,1.5892876788575192e-07,0.00374688677240528,0.00752899203684026,9,0.003308919987700022,0.7945235191462356,0.839661288467966,0.7942019159942368,0.2777155331061899,0.5865506615182666,lossguide,477,0.47033533147399154,0.469938515975615,0.469938515975615,0.469938515975615,0.469938515975615,0.469938515975615,,,
20260319_134258,QSAR_fish_toxicity,regression,A-HDMR-600,True,600,4,42,0.5369141513394738,602,238.23,0.9932736259776693,0.6551134627857039,0.5811254079037447,1.6523670560917395e-07,1.6047865551256303e-05,1.1725078015137215e-06,1.1629853184708986e-07,0.029267432545956013,0.000822670001431273,0.9402836277952002,5.903052290590509e-06,7.820037155567834e-05,0.029524664324976194,0.05537397477011456,7,0.09840216233177464,0.6821846585011111,0.8582193041620849,1.0,0.0001,1.405977538376705,lossguide,77,0.5782588042627442,0.5604992335060061,0.5604992335060061,0.5566948123562484,0.5566948123562484,0.5566948123562484,,,
20260319_134258,QSAR_fish_toxicity,regression,A-HDMR-600,True,600,5,42,0.5451522113232699,602,252.1,0.7542190491134174,0.5624811955173459,0.6144866449368126,5.3333961519408404e-05,0.00023958346264019829,0.00011228967598400221,0.11200964838787869,0.6017424021948533,0.00010892391281224998,0.2856777733029956,4.2663522610488645e-05,8.641976527832005e-06,4.739602178256415e-06,0.03963499858815171,10,0.0010000000000000002,0.6,0.6,0.6137654665667642,0.0001,2.9786955110305926,lossguide,402,0.5694998687574735,0.5694998687574735,0.5628642410749619,0.5628642410749619,0.5625309336029103,0.5586405053211613,,,
20260319_134258,QSAR_fish_toxicity,regression,A-HDMR-600,True,600,6,42,0.5926692501075963,602,167.7,0.8532848549397806,0.6221502466286178,0.5978159266881657,0.00021245916025250096,1.3737184900884504e-05,0.5260451476511858,9.784039251395382e-05,0.0002216877914115318,5.7962707935076575e-06,0.40560329572247866,8.004620517064531e-07,2.3551792799035455e-06,0.06779688018513146,0.03156437424633889,5,2.439557972242575,1.0,0.6690202217198513,0.6,3.7156304097877717,2.4355609361524375,lossguide,8,0.6009029652513544,0.6002390707511482,0.5988056752383053,0.5982769838941456,0.5926692501075963,0.5926692501075963,,,
20260319_134258,QSAR_fish_toxicity,regression,A-HDMR-600,True,600,7,42,0.6374028656279577,602,310.68,0.9031196840568438,0.6585322154897504,0.5961058875363832,0.18390499395611468,0.49791570581203753,4.0529781921812154e-05,0.003910820099343122,0.00027434295980507614,6.421506719226605e-06,2.3377811180101568e-05,0.005672171467137565,0.0006614066437813108,0.30759022996195945,0.06499186571325015,10,0.026736086145772373,0.6,0.6629669360996664,1.0,1.8562864663068006,5.0,lossguide,1024,0.6525547392352765,0.6525547392352765,0.6525547392352765,0.6477907714228686,0.6477907714228686,0.6477907714228686,,,
20260319_134258,QSAR_fish_toxicity,regression,A-HDMR-600,True,600,8,42,0.52130231064311,602,384.6,0.9470740584131064,0.6757913779368443,0.6062640563891191,0.0005782216470917731,0.4680286746045678,0.00046530833054981625,0.0905417867158716,1.2635302872800989e-06,4.2837221667647305e-06,0.4398067874494586,0.0003737505416461113,3.401132226051577e-05,0.00016591213609987434,0.029105386610058716,7,0.004048909590424716,0.7468488815165025,0.6867390755563572,0.6,2.5589236859247344,3.291900199860079,depthwise,1024,0.5216097977514882,0.5216097977514882,0.5216097977514882,0.5216097977514882,0.5216097977514882,0.5216097977514882,,,
20260319_134258,concrete_compressive_strength,regression,HDMR-200,False,200,1,42,0.23327243706688006,201,469.89,3.6829437779344465,2.748756220839733,0.9498422176063294,0.005178053332653684,0.010398739102273786,0.002523872421984525,0.05442214425129461,0.003457140728966111,0.004780849062607099,0.8659488011572024,0.0039638630163963936,0.013015415491109237,0.036311121435512364,0.10000000000000002,4,0.0010000000000000002,0.6,0.7436333555828073,0.6,0.0001,0.0001,depthwise,8,0.24026470732600352,0.24026470732600352,0.23327243706688006,0.23327243706688006,0.23327243706688006,0.23327243706688006,,,
20260319_134258,concrete_compressive_strength,regression,HDMR-200,False,200,2,42,0.2747818491139668,201,385.01,3.7988957915927393,2.672866154599303,0.9452706572687589,0.001172013066338434,0.005619318315446908,0.00788402225232299,0.067967195343396,0.010925247188779026,0.007829544556886782,0.8519403206848897,0.004104551063846411,0.005041877360580187,0.03751591016751369,0.05033980964085316,10,0.0010000000000000002,0.6,0.6,0.6816465482473906,0.0001,0.0001,depthwise,8,0.2873768720778055,0.2760260559346654,0.2760260559346654,0.2760260559346654,0.2747818491139668,0.2747818491139668,,,
20260319_134258,concrete_compressive_strength,regression,HDMR-200,False,200,3,42,0.24227733801763432,201,350.93,5.142095293196197,2.7256117227149628,0.9092050958037889,0.0147169063035906,0.028304485183857586,0.002392391189215204,0.020770533848798522,0.0028157428474300224,0.007658972185056985,0.8972434872758043,0.0030080586755918855,0.008565295919177015,0.014524126571477766,0.02817670462127718,8,0.0032773734858657423,0.7935485990913078,1.0,1.0,0.0001,0.8906493473634389,lossguide,1024,0.26317017397370507,0.26058771371124967,0.24786070486033127,0.24716912531708682,0.24227733801763432,0.24227733801763432,,,
20260319_134258,concrete_compressive_strength,regression,HDMR-200,False,200,4,42,0.2418033858340315,201,470.43,4.536161613116028,3.5043532325016407,0.9141835502237085,0.011887744038306503,0.017561166895986254,0.0012222320001635358,0.05549856713938704,0.015214190006683302,0.011949858945455765,0.8059490011875508,0.005749510761270516,0.006082482950137789,0.06888524607505848,0.10000000000000002,4,0.0010000000000000002,0.6,0.6409406665894082,0.6,0.0001,0.0001,lossguide,8,0.2573006984685509,0.25504178806696415,0.24565015354040198,0.24565015354040198,0.24565015354040198,0.24565015354040198,,,
20260319_134258,concrete_compressive_strength,regression,HDMR-200,False,200,5,42,0.3271327015495776,201,324.78,4.682509189486946,3.227315385654035,0.9284327277806665,0.0009893871397079535,0.023083496921232478,0.007175399845637995,0.0670433798498401,0.06745225343907492,0.015181074386571026,0.7809032790763477,0.019668018782302486,0.004808437380214675,0.013695273179070778,0.006254205597482972,10,0.24256538395866492,0.6943595065895302,0.6,0.6562518508213997,1.2157248722653349,5.0,lossguide,8,0.3271327015495776,0.3271327015495776,0.3271327015495776,0.3271327015495776,0.3271327015495776,0.3271327015495776,,,
20260319_134258,concrete_compressive_strength,regression,HDMR-200,False,200,6,42,0.2633285363503975,201,359.79,3.745572778848837,2.7244953326106898,0.950377539053054,0.0030487656157141526,0.02053203887689889,0.0004257647833490583,0.13385763537541948,0.046815841831307645,0.029161853403970983,0.7287934996781382,0.002706715973504021,0.0056185093188573215,0.02903937514284018,0.10000000000000002,5,0.003917141151286221,0.6,0.6,0.6,0.0001,5.0,lossguide,8,0.279860286657606,0.27624685469500726,0.27624685469500726,0.27624685469500726,0.2718572569525682,0.2718572569525682,,,
20260319_134258,concrete_compressive_strength,regression,HDMR-200,False,200,7,42,0.3119232943598358,201,437.67,4.01125662960485,2.696074212707469,0.9334574177681867,0.0007994068636239106,0.02900769795139818,0.0034004083627776367,0.03156029867909687,0.012639416026219603,0.0038473914935259496,0.8750103652161156,0.00578320564147522,0.0031450583692265136,0.03480675139654043,0.10000000000000002,4,4.9999999999999964,0.6,0.7057316805143946,0.714967892410764,0.0001,0.0001,depthwise,8,0.31772757890056846,0.3161950943253345,0.3119232943598358,0.3119232943598358,0.3119232943598358,0.3119232943598358,,,
20260319_134258,concrete_compressive_strength,regression,HDMR-200,False,200,8,42,0.2297260966319804,201,482.39,4.366475750270305,2.579054732928177,0.9422808327374808,0.003920280731790159,0.004985939286723268,0.0028980275497451176,0.06321583186847103,0.003606007452810026,0.0069473934213020215,0.9071653771810175,0.005512349680016562,0.0008143036989114486,0.0009344891292128394,0.04084738040393511,10,0.20752825968959399,0.6,0.6,1.0,0.0001,3.2515932884692775,lossguide,1024,0.2405337698809074,0.23837378975355936,0.23518372811915106,0.2325331033006619,0.23144385432593037,0.2297260966319804,,,
20260319_134258,concrete_compressive_strength,regression,A-HDMR-200,True,200,1,42,0.23561273371789765,402,558.86,3.8379749391353837,2.7548622950181176,0.9455306217725484,3.024356488812514e-05,3.2615370551946544e-06,0.0003594972538618922,0.010930961364067078,0.0004220978067057343,2.9090860347086127e-06,0.9795150846974322,2.662718041229847e-07,2.9893831489483515e-05,0.008705784586661505,0.10000000000000002,4,0.0010000000000000002,0.6,0.6503654044378121,0.8889789342798825,0.0001,5.0,depthwise,13,0.24395200739239933,0.24395200739239933,0.23705773458888596,0.23705773458888596,0.23705773458888596,0.23705773458888596,,,
20260319_134258,concrete_compressive_strength,regression,A-HDMR-200,True,200,2,42,0.27400046349279294,302,444.81,3.4570796429360207,2.402221367759164,0.9546764163780587,0.00026867139917207604,6.146064399858895e-07,6.97730813442755e-05,0.010004566854426225,0.0004430138062691122,0.00024918718602577524,0.9885933664215178,7.927641713717779e-07,0.00019862317045049008,0.00017139071018297872,0.04563352826769355,10,4.9999999999999964,0.81524527441572,0.6,0.6,0.0001,3.905555033067309,depthwise,8,0.2879005928966759,0.27931199246010363,0.27931199246010363,0.2787913954680527,0.2779224222178156,0.2779224222178156,,,
20260319_134258,concrete_compressive_strength,regression,A-HDMR-200,True,200,3,42,0.23570767532855835,302,445.86,5.154416740125044,2.744550127323478,0.9087694504611862,3.382632022911297e-05,0.008176576410990028,0.00035365248021805855,0.00011749518569698615,0.0011425630429362963,1.2541153461300337e-05,0.9800213600586553,4.303809623651745e-06,0.010109426391835458,2.8255146353996494e-05,0.10000000000000002,10,0.0010000000000000002,0.7462505447336221,1.0,0.9085665542347936,0.0001,1.3727692682379256,lossguide,1024,0.250028110595988,0.2418927228761953,0.2418927228761953,0.2418927228761953,0.2418927228761953,0.2418927228761953,,,
20260319_134258,concrete_compressive_strength,regression,A-HDMR-200,True,200,4,42,0.24036094626780624,302,546.09,4.134663942711009,2.913245201729461,0.9287025595538804,0.0010646931557302122,0.00011703237111322343,0.00012047103254616791,0.0018916441326203885,4.774138630829194e-05,7.828013740572414e-06,0.9961937825295617,2.3963125292885307e-05,0.0005277764803923099,5.06777269424181e-06,0.10000000000000002,4,0.0010000000000000002,0.6,0.6,0.6787746279327473,0.0001,0.0001,depthwise,8,0.2664210446356063,0.2582030351444222,0.25450304842633154,0.25450304842633154,0.24338439224044628,0.24338439224044628,,,
20260319_134258,concrete_compressive_strength,regression,A-HDMR-200,True,200,5,42,0.31793985147389237,302,381.31,4.376982957584212,2.9372147719491135,0.9374673405787495,0.0003274968540866617,0.0008035988280147436,1.7904303923380125e-05,0.0010370079292942624,0.18809643746274557,0.00012047682043484775,0.7868953010103531,4.268918272508849e-05,0.02263838506131302,2.0702547109221885e-05,0.10000000000000002,10,0.029007621129422186,0.6,0.7683813657295921,0.6,0.6234325717122164,5.0,lossguide,19,0.3368012226606476,0.333646396918475,0.333646396918475,0.32693710080916666,0.32693710080916666,0.32693710080916666,,,
20260319_134258,concrete_compressive_strength,regression,A-HDMR-200,True,200,6,42,0.27418410656770215,402,574.69,4.1587636393974545,2.9772600570521224,0.9388255188118403,0.0006169722916077415,2.092377018649701e-06,0.0010041657718084008,0.07360983817558794,2.971376360312077e-05,0.11744435703155885,0.8033920532073603,0.0026091992147994547,0.0010438352475847042,0.00024777291907081137,0.029547115023962647,5,0.0026664740054632716,0.6,0.7755731025329609,0.928035003307924,0.0001,0.0001,depthwise,18,0.28175186694733156,0.27925700951221843,0.2744005723111842,0.27418410656770215,0.27418410656770215,0.27418410656770215,,,
20260319_134258,concrete_compressive_strength,regression,A-HDMR-200,True,200,7,42,0.30849240466471456,402,1365.53,3.934118862411807,2.717206123823806,0.9359920808800182,4.93836346874232e-05,6.34171188818089e-05,4.749476582518494e-05,0.008468526080613369,0.00011463151910692869,0.0001791383074013361,0.9895524079425039,0.0001457713002822637,0.0013194207875840182,5.980854311395625e-05,0.005000000000000002,5,0.003674624708526507,0.848151357608909,0.6,0.6593013145746234,0.0001,4.438655743308578,depthwise,19,0.32356772566966185,0.3111964947355908,0.3111964947355908,0.30849240466471456,0.30849240466471456,0.30849240466471456,,,
20260319_134258,concrete_compressive_strength,regression,A-HDMR-200,True,200,8,42,0.23345384076466735,402,915.09,4.349988272817197,2.523640413697306,0.9427158960960387,3.7230428874390405e-08,1.382137805875748e-05,0.00023128906765924336,0.0014565084717608015,7.893169981599928e-06,9.80948889193042e-06,0.995048456013435,9.032833885164026e-06,0.0032033240489637246,1.982829693498328e-05,0.026013797814336832,9,4.9999999999999964,0.6,1.0,0.6,0.0001,2.9372634046726116,depthwise,84,0.23513593163449428,0.23353038292831285,0.23345384076466735,0.23345384076466735,0.23345384076466735,0.23345384076466735,,,
20260319_134258,concrete_compressive_strength,regression,A-HDMR-600,True,600,1,42,0.2245150394814649,602,1029.36,3.746910107275407,2.7972212450974276,0.9480847802587011,2.634949871385637e-07,0.00011085822745951962,1.214486394756413e-05,0.023699141289008647,1.1960666697076398e-05,9.732171957120178e-05,0.9747685754110124,1.76506173656366e-05,2.1555684198721198e-05,0.0012605280257522293,0.10000000000000002,4,0.009092223413863827,0.6,0.8768958499976671,1.0,0.0001,0.0001,depthwise,9,0.24753706008757057,0.244653274095091,0.23736844268352694,0.23736844268352694,0.23239564737363821,0.23239564737363821,,,
20260319_134258,concrete_compressive_strength,regression,A-HDMR-600,True,600,2,42,0.2671216855645461,1203,1154.94,3.768625590474319,2.6700580885228935,0.9461393664964995,0.010033043252314421,5.074835989167273e-06,1.3378609045886466e-05,0.20754135135896457,2.2646164725898715e-08,3.5141249993790922e-06,0.7823593560530456,1.222104908578899e-05,1.3568331933492187e-05,1.8469738457020385e-05,0.06081516882908419,4,0.10805958395587333,0.6522448525673024,0.6540125767530555,0.9596578625199144,0.0001,1.2463215849842957,lossguide,8,0.2820986292707032,0.2820986292707032,0.2745347543204851,0.2745347543204851,0.2745347543204851,0.2745347543204851,,,
20260319_134258,concrete_compressive_strength,regression,A-HDMR-600,True,600,3,42,0.23837886636849845,602,1142.2,4.86725561018883,2.653224486095914,0.9186515013632924,1.744226128542253e-05,0.003643348641529906,6.998835418282202e-06,0.0007285078354804818,2.0208324499234023e-05,9.841947323349794e-08,0.9954496147134546,8.290814300067707e-06,8.806280009579176e-05,3.742735446287015e-05,0.01617754560268326,8,0.0010000000000000002,0.7676909970101045,0.7496155587384598,0.8832066996657857,0.0001,5.0,depthwise,78,0.2469938889801048,0.2469938889801048,0.2469938889801048,0.24538761231206563,0.24135818864697473,0.24135818864697473,,,
20260319_134258,concrete_compressive_strength,regression,A-HDMR-600,True,600,4,42,0.24102453638871568,602,1194.62,3.9761178163499453,2.877388750333915,0.9340656096921099,9.413505462470042e-07,4.079403412611717e-05,1.9712197425601394e-05,0.013409605252430025,4.635019031074275e-06,2.2539089516815725e-05,0.9815366226537239,4.210158712152322e-06,2.0185852364014867e-06,0.004958921659251659,0.035262542431743954,4,4.9999999999999964,0.6,0.6,0.6347231395768049,0.0001,0.0001,lossguide,8,0.2690168349771668,0.2618193758247261,0.2434644135365796,0.2434644135365796,0.2434644135365796,0.2434644135365796,,,
20260319_134258,concrete_compressive_strength,regression,A-HDMR-600,True,600,5,42,0.31602647074136136,1003,1019.69,4.394172339969533,2.768645140888454,0.9369752169009726,3.3178323949196854e-05,1.173576332448023e-05,3.796008235389666e-07,0.11127752849756513,0.009447604350135872,2.263308580374839e-05,0.8791664341764057,2.676857982558144e-05,1.776735477499e-06,1.1960886689316906e-05,0.10000000000000002,9,0.0032149256169113427,0.6727665838134189,0.619618180122528,0.7091477561914153,0.0001,4.176257652936888,lossguide,1024,0.3400492281341439,0.3318696439362856,0.32802446555235165,0.32802446555235165,0.32802446555235165,0.32802446555235165,,,
