run_id,fold,test_rmse,best_val_rmse,n_evals,duration_sec,sens_learning_rate,sens_max_depth,sens_min_child_weight,sens_subsample,sens_colsample_bytree,sens_colsample_bylevel,sens_gamma,sens_reg_alpha,sens_reg_lambda,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bytree,param_colsample_bylevel,param_gamma,param_reg_alpha,param_reg_lambda
20260227_141527,1,47402.86092595377,0.39743494727019163,51,314.89,0.08749074167827256,0.11520073524497797,0.05959197544971771,0.04455275422711905,0.04631602529061268,0.024773714757215234,0.3786332847992364,0.16150648712979304,0.0819342814230554,0.0152736142680566,7,1.0597188670085474e-05,0.6576893915524697,0.762156692598237,1.0,0.0037178978481925474,0.010388330150090509,1.0000000000000018e-08
20260227_141527,2,48489.56167686452,0.4131386834921991,51,279.69,0.047514019514867306,0.04818042181104327,0.055480474476809025,0.08863362167326197,0.01675995561214041,0.015189128830111752,0.524259500613374,0.12975209594106704,0.0742307815273252,0.006711373451134716,10,8.967515684631832e-07,0.6187496062542609,0.6268227156217282,0.5414083568694789,0.005027034478580341,0.01322467478634891,0.043863389584008636
