run_id,dataset,method,inner_cv,fold,seed,test_rmse,test_mae,test_r2,best_val_rmse,n_evals,duration_sec,sens_learning_rate,sens_max_depth,sens_min_child_weight,sens_subsample,sens_colsample_bylevel,sens_colsample_bynode,sens_reg_alpha,sens_reg_lambda,sens_grow_policy,sens_max_leaves,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bylevel,param_colsample_bynode,param_reg_alpha,param_reg_lambda,param_grow_policy,param_max_leaves,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200
20260307_132753,healthcare_insurance_expenses,HDMR-200,1,1,42,4132.418659628273,2398.0832931510417,0.8292506914208252,0.4066573408779438,201,99.19,0.042561898809683876,0.2395160590746211,0.016206233105267365,0.03403542857816866,0.12856728028174386,0.14714172507096385,0.1429646117460655,0.03865464278370703,0.051593433703680795,0.15875868684609815,0.0331166695713432,6,0.011800861976370413,0.8156331707258831,0.9999999969460192,0.994365320971188,3.3619808006636105,2.070317108143656,depthwise,91,0.40892744148920196,0.40892744148920196,0.40892744148920196,0.40892744148920196,0.4066573408779438,0.4066573408779438
20260307_132753,healthcare_insurance_expenses,HDMR-200,1,2,42,3533.7576848857407,2225.9724374897696,0.8966247662708217,0.3716421745689906,201,108.5,0.06568498023447486,0.16249880699181232,0.02479511132980475,0.030185080212263148,0.2833298477525021,0.10895825972098858,0.25178329875301597,0.0008554700211333065,0.008192214322490815,0.0637169306615142,0.011437312229694262,4,0.46673577651819764,0.7762608028373564,0.7888696342521094,0.9811423819683073,4.490787068000231,3.3901727517379725,depthwise,227,0.373831654809314,0.373831654809314,0.3736510827427948,0.3731477631246844,0.3731477631246844,0.3716421745689906
20260307_132753,healthcare_insurance_expenses,HDMR-200,1,3,42,4170.766024288083,2372.4198727301646,0.9078619082482602,0.4083813064671454,201,98.42,0.024328396579285136,0.1335689777524137,0.01978989068022241,0.014464920904915303,0.4607519983337377,0.19162330336578104,0.10218762453653879,0.0171884342830442,0.006093809575040992,0.030002643989020746,0.05393656640547132,4,0.11211007769664696,0.6281007848376874,0.9999999972424007,0.9770709063633878,2.7273150528583816,4.118888715144724,lossguide,210,0.41150925723928466,0.41150925723928466,0.41083954064415906,0.4083813064671454,0.4083813064671454,0.4083813064671454
20260307_132753,healthcare_insurance_expenses,HDMR-200,1,4,42,5422.076827589661,2962.037844220622,0.8026330411953486,0.3050220341183051,201,122.03,0.028698040856099477,0.44090305906066496,0.010322625267180365,0.07887321119424186,0.12967510443268349,0.04094084809900281,0.06153063561009737,0.04110571567215543,0.05459491172677134,0.11335584808110279,0.01981547178844788,4,4.999999495320239,0.7534174853395945,0.8893866212907411,0.8235263102691005,1.4473619457844953,3.8481125494783854,lossguide,8,0.30780935982798885,0.30780935982798885,0.30780935982798885,0.3050220341183051,0.3050220341183051,0.3050220341183051
20260307_132753,healthcare_insurance_expenses,HDMR-200,1,5,42,4584.880136976784,2596.952111929267,0.7825056057562778,0.35573021510393593,201,77.19,0.06257379151187076,0.05759195583812846,0.03319312625519399,0.07455989684031758,0.36094339517111107,0.1805838165722347,0.05863653201787591,0.02702524123817185,0.001920357771956026,0.1429718867831397,0.024542871251282256,6,0.0010000000000000002,0.8984893292704201,0.9999999976515815,0.9403674834228082,2.1463537540991595,3.8394391060859436,lossguide,575,0.3587977763026856,0.3587977763026856,0.35706834658447933,0.35573021510393593,0.35573021510393593,0.35573021510393593
20260307_132753,healthcare_insurance_expenses,HDMR-200,1,6,42,4657.696239680112,2538.1970736490457,0.8853589846054319,0.38464770031990186,201,89.85,0.07706059511475051,0.11235750644072064,0.043707045524023665,0.01446440464724119,0.12972560156476898,0.05638309499975069,0.3801568292609222,0.061776648332264754,0.005017016427523145,0.11935125768803426,0.005000000000000002,4,0.2420787365092207,0.7422799963031688,0.9999999971978644,0.8847455066248919,2.008136593179252,2.298398318922995,lossguide,91,0.39096947236405305,0.39096947236405305,0.38878746858260077,0.38844912801752884,0.38464770031990186,0.38464770031990186
20260307_132753,healthcare_insurance_expenses,HDMR-200,1,7,42,5393.135839765468,3082.6244982522453,0.8186706895394961,0.3555569718373782,201,102.35,0.025541502700521333,0.14152503481073264,0.0423246435061086,0.018056958940494156,0.17005480799512976,0.09163376345479947,0.3910131904971442,0.036431811394364105,0.04743276154316683,0.03598552515753883,0.007710545282343783,4,0.22872230630761853,0.8199418766142176,0.9999999966052125,0.9343478650924688,4.999999975922682,1.595924366730616,lossguide,91,0.3570204008854771,0.3570204008854771,0.3570204008854771,0.3559899522078234,0.3555569718373782,0.3555569718373782
20260307_132753,healthcare_insurance_expenses,HDMR-200,1,8,42,4128.906642192108,2509.0780167641283,0.8887479828949376,0.4150851832769186,201,98.58,0.06734917516866967,0.1368066885285421,0.08651013987847243,0.07425385684440254,0.3546075946268069,0.10234553912414049,0.05628090182106598,0.0061004795306587156,0.037991202307484775,0.0777544221697563,0.0067276141265256995,4,0.0010000000000000002,0.9999999963428442,0.999999997726708,0.9724866508713432,2.6432188035498845,4.880089740651102,lossguide,8,0.4183729227700343,0.4183729227700343,0.4177202655253477,0.4174892037405295,0.4159863569983183,0.4152428074973459
