run_id,dataset,task,method,adaptive,total_evals,fold,seed,best_val,n_evals,duration_sec,rmse,mae,r2,sens_learning_rate,sens_feature_fraction,sens_bagging_fraction,sens_num_leaves,sens_min_data_in_leaf,sens_extra_trees,sens_min_data_per_group,sens_cat_l2,sens_cat_smooth,sens_max_cat_to_onehot,sens_lambda_l1,sens_lambda_l2,param_learning_rate,param_feature_fraction,param_bagging_fraction,param_num_leaves,param_min_data_in_leaf,param_extra_trees,param_min_data_per_group,param_cat_l2,param_cat_smooth,param_max_cat_to_onehot,param_lambda_l1,param_lambda_l2,param_bagging_freq,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200
20260327_000803,QSAR_fish_toxicity,regression,HDMR-200,False,200,1,42,0.6921177685697885,201,1.25,0.8594795096225497,0.637428086858762,0.6787146812503526,0.05210801178545442,0.0072774275756438064,0.06657857079462849,0.12280793202066821,0.4373399978121356,0.02855168155238534,0.0768117037658796,0.05589893350298321,0.020617840154213744,0.034458637078087,0.09175393475898767,0.005795329198932857,0.04727090307039296,1.0,0.9192290030471457,2,64,True,2,0.02677495524645153,0.16034619011054338,20,1.0,1.0577903878641175,1,0.6921177685697885,0.6921177685697885,0.6921177685697885,0.6921177685697885,0.6921177685697885,0.6921177685697885
20260327_000803,QSAR_fish_toxicity,regression,HDMR-200,False,200,2,42,0.5469917968128817,201,11.1,0.9333295911842935,0.7062800112192757,0.6547639120205792,0.004961412891437606,0.00046140002892697523,0.018195551990702656,0.0030258280243600907,0.9478046269529353,0.005537110415500009,0.0025416959766737545,0.012485694042430844,0.0009399268899844758,0.00047411347427124827,0.0017456029774613499,0.0018270363353155,0.011298577501822553,1.0,0.7,200,34,True,37,0.005000000000000002,0.0010000000000000002,100,0.0001,1.752874336268569,1,0.5519569350678517,0.5469917968128817,0.5469917968128817,0.5469917968128817,0.5469917968128817,0.5469917968128817
20260327_000803,QSAR_fish_toxicity,regression,HDMR-200,False,200,3,42,0.4944676302172393,201,11.86,0.887370186191709,0.703018885747345,0.6316548158748867,0.00040910338085759054,0.006627891265477237,0.004053042461150802,0.0035361626068293266,0.9423273833602056,0.00915793283851872,0.0035169027223230886,0.011755161021540086,0.00429908355585884,0.011979209411313285,0.0010336312319915465,0.001304496143933765,0.02734504661588872,0.4,1.0,2,38,False,12,0.005000000000000002,100.00000000000004,8,0.6111062346385925,0.0001,1,0.5155722079383943,0.5155722079383943,0.508137313095277,0.4944676302172393,0.4944676302172393,0.4944676302172393
20260327_000803,QSAR_fish_toxicity,regression,HDMR-200,False,200,4,42,0.5633167775371001,201,24.86,1.092584061810866,0.7259664248801024,0.4931774474947499,0.0030838819095020784,0.003068011062445515,0.013819767546065816,0.0009208701294857082,0.9520017727065678,0.0010661355047381065,0.00031420908528807584,0.007910526026361558,0.00010772486655991073,0.0032094919648000455,0.0069441794477621355,0.00755342975042317,0.005000000000000002,1.0,1.0,2,12,False,2,0.021257449320523144,100.00000000000004,18,1.0,0.0001,1,0.582019464747537,0.5649440931755898,0.5649440931755898,0.5649440931755898,0.5633167775371001,0.5633167775371001
20260327_000803,QSAR_fish_toxicity,regression,HDMR-200,False,200,5,42,0.5633548527779956,201,24.39,0.7975774127685806,0.5944122223766478,0.5688879855620843,0.0030709031900669937,0.0007488372680275661,0.008853798666559148,0.003816533096628636,0.9584049431413473,0.0013428427252197258,0.002078549128416338,0.0012924903668061725,0.007659160997564511,0.0020334739411405904,0.005023468938832685,0.005674998539390241,0.008591959583702423,1.0,0.7,2,25,False,100,0.3402696213925833,6.169491983932649,8,0.0001,2.0,1,0.5678968301938141,0.5678968301938141,0.5645332832425553,0.564083648512814,0.5633548527779956,0.5633548527779956
20260327_000803,QSAR_fish_toxicity,regression,HDMR-200,False,200,6,42,0.5880292042524858,201,21.22,0.8473058517046683,0.6218825624018797,0.6034324217767839,0.0016345818836852569,0.001327313417269852,0.007779947288396099,0.00031282639167504856,0.9606222237956261,0.005529581960965867,0.0019527372468741144,0.002012626727397763,0.007245252076651598,0.0046471619357864365,0.005033680079817563,0.0019020671958542093,0.009049834540989081,0.4,0.7,10,24,False,2,0.005000000000000002,0.003652951038072746,8,0.0001,0.44407508989963995,1,0.6006415360668402,0.5898812283841153,0.5898812283841153,0.5898812283841153,0.5880292042524858,0.5880292042524858
20260327_000803,QSAR_fish_toxicity,regression,HDMR-200,False,200,7,42,0.6430441430766535,201,21.72,0.9338112290937756,0.6834418544372692,0.5681876189609645,0.0009470048915032151,0.0007677573804365075,0.01122387892520847,0.0029059870783908906,0.9591917517802614,0.005504067851909495,0.0009199782019261223,0.004322992654547566,0.0004684205081975483,0.004504792936939801,0.006464391011620446,0.0027789767790585345,0.07596839011636963,0.5941511245981376,0.8663171198704966,2,30,True,13,0.005000000000000002,100.00000000000004,100,1.0,2.0,1,0.6619379924378456,0.6619379924378456,0.6491125421079981,0.6430441430766535,0.6430441430766535,0.6430441430766535
20260327_000803,QSAR_fish_toxicity,regression,HDMR-200,False,200,8,42,0.5424076445829508,201,3.01,0.9746357691970009,0.7185881826473828,0.5830136170731162,0.0001421732565638792,0.0008217496500950619,0.011405707897936929,0.007617393031777011,0.8647405029534679,0.050733301837479476,0.010167511893839496,0.003951979167353018,0.013811720196713633,0.010541111569992632,0.022519719821547247,0.003547128723233505,0.10000000000000002,0.6842188966038002,0.7629819029134861,4,64,True,52,0.215395747125471,0.0010000000000000002,8,1.0,1.3419764598899608,1,0.573836822051756,0.5518895785905805,0.5424076445829508,0.5424076445829508,0.5424076445829508,0.5424076445829508
