run_id,method,dataset,fold,test_rmse,best_val_rmse,n_trials,duration_sec,param_grow_policy,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bylevel,param_colsample_bynode,param_reg_alpha,param_reg_lambda,param_max_leaves,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200
20260307_131630,optuna_tpe,airfoil_self_noise,1,1.8913188348158256,0.27374075384684154,20,60.7,lossguide,0.0333219803295524,8,0.22013906040474648,0.9615649804425961,0.9323445562692554,0.8219995907801028,0.471616077704628,3.1388038093153225,14,0.27467843947732584,,,,,
20260307_131630,optuna_tpe,airfoil_self_noise,2,1.9092576367014824,0.2585393128766473,20,31.04,depthwise,0.09976838900823592,6,0.004547199956184793,0.9231551604679963,0.8117120163138505,0.8362967758299985,0.1452341765223002,1.1526814917086106,568,0.28848855168264087,,,,,
