run_id,method,dataset,fold,test_rmse,best_val_rmse,n_trials,duration_sec,param_grow_policy,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bylevel,param_colsample_bynode,param_reg_alpha,param_reg_lambda,param_max_leaves,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200
20260307_131841,optuna_tpe,QSAR_fish_toxicity,1,0.935316741701305,0.5306187960082419,20,7.37,lossguide,0.07606195928102698,10,0.08768089456036308,0.6416075799419051,0.6723658381031604,0.9812160883946967,2.059823721633455,4.325099101323848,204,0.5306187960082419,,,,,
20260307_131841,optuna_tpe,QSAR_fish_toxicity,2,0.8757228481818073,0.6615130385172473,20,8.81,depthwise,0.014045376742319876,7,0.004718585388159231,0.6010164970881451,0.7070216656854905,0.8796510578656689,2.0947300899733046,1.5954428744760814,21,0.6615130385172473,,,,,
