run_id,dataset,task,method,adaptive,total_evals,fold,seed,best_val,n_evals,duration_sec,rmse,mae,r2,sens_learning_rate,sens_max_depth,sens_min_child_weight,sens_subsample,sens_colsample_bylevel,sens_colsample_bynode,sens_reg_alpha,sens_reg_lambda,sens_grow_policy,sens_max_leaves,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bylevel,param_colsample_bynode,param_reg_alpha,param_reg_lambda,param_grow_policy,param_max_leaves,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200,auc,accuracy,logloss
20260323_114520,physiochemical_protein,regression,A-HDMR-600,True,600,8,42,0.5601258523686262,602,14082.7,3.2735312209334113,2.1706993595279163,0.7118705770019671,0.26914149994665393,0.6753005297753714,8.751873840811266e-06,5.814595561291985e-06,1.7628163727008846e-06,6.38323566746064e-05,5.930682010527952e-05,6.85804019943003e-05,2.005291222633763e-05,0.0553298685011994,0.018056879844219834,10,4.9999999999999964,0.8576495380637001,0.9232543213962402,0.8329038373209374,0.0001,0.615755293893314,lossguide,468,0.5655039888182912,0.5655039888182912,0.5601258523686262,0.5601258523686262,0.5601258523686262,0.5601258523686262,,,
20260323_114520,qsar-biodeg,classification,HDMR-200,False,200,1,42,0.21551632321380101,201,264.89,,,,0.15040192648604092,0.04805477963377564,0.22573561322407418,0.05443573521393459,0.012883537594463503,0.014387049277379585,0.2933376809772815,0.0703148493973202,0.0253349974433278,0.10511383075240202,0.10000000000000002,10,0.0010000000000000002,0.83866816954336,0.6,0.7784778914069108,0.0001,0.0001,depthwise,57,0.2309411798948667,0.22940581016523315,0.22612476280763397,0.21551632321380101,0.21551632321380101,0.21551632321380101,0.9573435504469987,0.8939393939393939,0.2697134777637466
20260323_114520,qsar-biodeg,classification,HDMR-200,False,200,2,42,0.3386301558207918,201,140.26,,,,0.009853751034257329,0.2440639865251385,0.45097986835921766,0.007767074979462217,0.07771609252679658,0.02043514683181061,0.013728399162201876,0.06833163372413967,0.034753875945478234,0.07237017091149742,0.005000000000000002,10,0.0010000000000000002,0.7462677865518774,0.6,0.7117730311177146,5.0,4.298998688692607,lossguide,1024,0.3464910888146077,0.3464910888146077,0.3464910888146077,0.3453598426054983,0.3386301558207918,0.3386301558207918,0.930779054916986,0.8484848484848485,0.3175395755013174
20260323_114520,qsar-biodeg,classification,HDMR-200,False,200,3,42,0.23895901815954457,201,294.85,,,,0.03180650002918676,0.08155503657498399,0.22233741211146957,0.5264072288828555,0.010025749485848497,0.004638041286844884,0.07058828267946293,0.03623451285282688,0.012520908421122497,0.003886327675398551,0.06248494464406544,9,0.08464101063756224,0.6671330348094535,1.0,0.7247095212623699,2.367919462804049,4.152408728296855,depthwise,427,0.2442712990211358,0.2442712990211358,0.23895901815954457,0.23895901815954457,0.23895901815954457,0.23895901815954457,0.9233716475095786,0.8409090909090909,0.3376254254922678
20260323_114520,qsar-biodeg,classification,HDMR-200,False,200,4,42,0.2876039973863832,201,173.17,,,,0.03863002161711492,0.28593346751146753,0.06213844015714295,0.071862105880173,0.01970566948949356,0.004659568652667441,0.3703857506800299,0.03128259891936448,0.034851551022484994,0.08055082607006141,0.10000000000000002,10,0.2598738616137847,0.986989858462491,0.6504586235862913,1.0,0.9080577366919119,1.7361154034663255,depthwise,1024,0.29113379546825696,0.29113379546825696,0.29113379546825696,0.28770195567406076,0.28770195567406076,0.2876039973863832,0.9132231404958677,0.8484848484848485,0.36126517548165077
20260323_114520,qsar-biodeg,classification,HDMR-200,False,200,5,42,0.23024658962825068,201,258.43,,,,0.0051704488665391575,0.18364637959169539,0.3643230681958945,0.06339857176714937,0.012479186067933423,0.005337785861844356,0.20923370571009925,0.009561333671844916,0.018980652312902756,0.12786886795409685,0.06638543476104553,10,0.09404090677764042,0.6,0.9030895958573633,0.9129979567643232,0.09054445401298293,1.4477895305811441,lossguide,94,0.23246908434833094,0.23246908434833094,0.23246908434833094,0.23246908434833094,0.23024658962825068,0.23024658962825068,0.9279442148760331,0.8787878787878788,0.2980873487765299
20260323_114520,qsar-biodeg,classification,HDMR-200,False,200,6,42,0.2662601647757948,201,244.55,,,,0.03538128185921794,0.2373473513699862,0.46769900663939123,0.03699332830881251,0.01399125176562606,0.017610574179490125,0.052711103660644486,0.010394284636744803,0.01740402294877857,0.11046779463130817,0.10000000000000002,9,0.0010000000000000002,0.6,1.0,0.8992453083525862,1.8826037117537435,3.8064939735135446,depthwise,1024,0.2705607468424751,0.2669360631067219,0.2669360631067219,0.2669360631067219,0.2669360631067219,0.2662601647757948,0.9333677685950413,0.8636363636363636,0.3122437850460971
20260323_114520,qsar-biodeg,classification,HDMR-200,False,200,7,42,0.2849219767076697,201,240.83,,,,0.03853939910480879,0.04877693750402408,0.5343412502060931,0.03357029291015791,0.013601692393738997,0.01736230364309696,0.2222125411811518,0.008581979158814894,0.07708930054458953,0.0059243033535239424,0.10000000000000002,7,0.0010000000000000002,0.8287294397533379,0.7805755349097385,1.0,0.0001,5.0,depthwise,1024,0.29470472387767327,0.2924614055760914,0.28689474675356347,0.2849219767076697,0.2849219767076697,0.2849219767076697,0.9545454545454546,0.9007633587786259,0.24242557055072256
20260323_114520,qsar-biodeg,classification,HDMR-200,False,200,8,42,0.3132063962098332,201,195.41,,,,0.06876119620576349,0.11703790951500695,0.010592598239868778,0.008444342223867316,0.021994645796012353,0.006996724498225269,0.5753705619310917,0.026862910096666415,0.025418096695322644,0.13852101479817508,0.06100732714725012,4,0.09634939304889162,0.6,0.81821053870251,0.6,3.7535258788878267,3.737501021028309,lossguide,8,0.31947379595150055,0.3190209952034789,0.31696636898125435,0.3132063962098332,0.3132063962098332,0.3132063962098332,0.9132706374085685,0.8778625954198473,0.3390696434619351
20260323_114520,qsar-biodeg,classification,A-HDMR-200,True,200,1,42,0.22218249641228105,402,346.17,,,,0.0004542504494387203,0.0006905262278087932,0.49302746109338375,0.0003536590932542655,0.0007828966375207615,3.438771277103921e-05,0.4957731865259529,0.004851504479029617,0.0006274780152576303,0.003404649765582615,0.10000000000000002,7,0.16305191090150367,0.8851403327839046,0.6,0.6,1.5872020629965757,0.0001,lossguide,376,0.2296173987650079,0.2296173987650079,0.22423879950121475,0.22423879950121475,0.22423879950121475,0.22423879950121475,0.9573435504469987,0.8939393939393939,0.305308916206424
